aX,aY,aZ,gX,gY,gZ
0.105,0.560,0.508,-24.719,-10.986,-0.610
0.142,0.453,0.396,-25.146,-15.320,-2.136
0.163,0.394,0.325,-21.912,-19.958,-0.549
0.185,0.337,0.230,-3.662,-30.212,9.827
0.213,0.260,0.124,9.155,-38.147,16.602
0.276,0.048,0.080,18.188,-49.194,25.024
0.269,0.032,0.139,18.982,-61.646,35.217
0.240,0.069,0.209,0.305,-84.595,49.805
0.133,0.162,0.372,-12.512,-92.285,54.321
0.055,0.288,0.400,-21.484,-95.398,60.425
-0.038,0.484,0.402,-20.874,-97.290,73.730
-0.148,0.717,0.443,-17.578,-100.708,76.294
-0.371,1.083,0.667,-14.404,-104.492,74.280
-0.447,1.121,0.811,-8.728,-106.140,68.054
-0.501,1.046,0.959,8.606,-99.609,54.260
-0.613,0.961,1.198,16.296,-90.454,52.551
-0.674,1.044,1.200,21.912,-78.674,51.453
-0.717,1.093,1.183,23.926,-61.035,36.377
-0.736,1.071,1.177,22.034,-54.504,26.123
-0.713,0.888,1.161,19.958,-48.035,17.822
-0.698,0.800,1.164,18.860,-41.382,12.695
-0.676,0.732,1.172,21.729,-25.818,8.972
-0.610,0.664,1.123,24.048,-17.334,8.423
-0.578,0.639,1.067,23.010,-10.620,7.507
-0.551,0.590,1.051,11.108,-4.944,4.150
-0.534,0.530,1.074,6.226,-1.160,3.662
-0.497,0.463,1.036,2.441,4.395,4.700
-0.472,0.466,0.960,-0.488,9.644,6.653
-0.451,0.470,0.918,-4.944,11.902,8.850
-0.416,0.380,0.962,-8.179,11.841,8.667
-0.395,0.264,1.000,-12.085,13.245,9.338
-0.382,0.148,1.037,-20.325,21.301,20.264
-0.384,0.078,1.042,-23.926,26.428,28.503
-0.413,-0.035,1.033,-28.137,29.785,34.912
-0.425,-0.136,1.071,-34.668,31.311,39.917
-0.436,-0.252,1.120,-54.871,37.292,55.420
-0.512,-0.277,1.194,-64.819,44.434,69.458
-0.568,-0.164,1.151,-70.740,54.443,84.656
-0.617,-0.040,1.089,-71.716,73.486,105.835
-0.655,0.076,1.025,-69.580,81.482,111.877
-0.693,0.274,0.860,-69.885,87.646,115.295
-0.688,0.343,0.791,-74.524,91.797,115.540
-0.664,0.373,0.705,-89.294,98.145,109.619
-0.614,0.445,0.533,-94.421,100.403,109.619
-0.599,0.551,0.453,-94.482,102.539,113.220
-0.579,0.674,0.347,-78.308,105.347,121.582
-0.560,0.820,0.253,-68.420,102.722,122.070
-0.550,1.228,0.143,-61.707,97.168,116.150
-0.524,1.302,0.147,-60.608,88.867,102.295
-0.490,1.277,0.174,-64.758,74.768,72.327
-0.410,1.231,0.101,-61.707,71.411,65.430
-0.376,1.251,0.010,-55.847,66.345,62.195
-0.355,1.256,-0.068,-45.349,42.725,54.077
-0.349,1.218,-0.093,-38.025,26.550,48.523
-0.363,1.069,0.014,-28.748,11.414,44.006
-0.375,0.975,0.110,-18.250,-0.732,41.504
-0.395,0.906,0.222,-0.916,-13.184,43.274
-0.453,0.998,0.267,3.052,-14.221,44.128
-0.488,1.070,0.263,2.136,-16.968,40.100
-0.528,1.076,0.342,-12.146,-29.114,18.677
-0.569,1.012,0.497,-19.165,-30.762,9.277
-0.653,0.904,0.821,-22.583,-26.001,5.432
-0.731,0.971,0.929,-23.804,-16.541,6.348
-0.845,1.110,1.053,-24.475,5.737,7.568
-1.097,1.442,1.344,-22.827,19.592,1.343
-1.182,1.572,1.408,-21.423,36.438,-11.414
-1.213,1.596,1.406,-22.644,70.190,-56.763
-1.187,1.474,1.407,-20.325,86.548,-80.688
-1.003,1.091,1.295,-13.306,105.530,-98.328
-0.863,0.917,1.124,-6.226,124.329,-109.497
-0.711,0.775,0.920,-20.020,145.203,-119.385
-0.405,0.570,0.526,-33.936,145.081,-122.009
-0.280,0.498,0.404,-42.664,138.855,-123.657
-0.177,0.440,0.330,-50.293,117.920,-119.812
-0.097,0.417,0.286,-49.744,106.995,-114.014
0.043,0.429,0.198,-48.157,96.741,-108.521
0.148,0.385,0.093,-47.424,86.182,-104.492
0.252,0.299,0.024,-48.523,55.359,-92.773
0.372,0.124,0.146,-43.030,40.161,-81.116
0.378,0.112,0.218,-31.433,31.494,-65.247
0.370,0.176,0.189,-11.597,26.794,-30.212
0.332,0.350,0.147,-7.812,22.766,-20.325
0.228,0.596,0.091,0.000,20.447,-19.592
0.220,0.551,0.050,7.568,18.921,-24.658
0.203,0.480,0.053,2.441,0.183,-24.658
2.309,-4.000,0.023,-242.065,-37.476,40.833
1.618,-3.351,-0.573,-76.294,92.529,352.661
0.663,-1.863,-0.770,-47.974,109.314,421.020
-0.821,1.047,-0.227,-7.080,128.723,421.814
-1.482,2.352,-0.598,20.508,159.607,372.070
-1.921,2.869,-1.469,-11.108,167.114,161.072
-1.785,1.787,-2.545,-48.889,103.882,77.942
-1.474,1.623,-1.986,-102.417,16.235,45.471
-1.144,1.667,-1.284,-184.387,-59.326,13.794
-0.810,1.553,-0.862,-162.292,-39.063,-18.433
-0.273,0.769,-0.942,-113.037,-10.498,-46.936
-0.132,0.478,-1.111,-66.528,6.531,-59.814
-0.056,0.304,-1.187,-58.899,-6.531,-48.035
0.084,0.262,-0.920,-72.083,-22.156,-37.048
0.159,0.168,-0.757,-64.087,-31.616,-31.860
0.211,0.044,-0.678,-13.000,-20.508,-24.597
0.212,-0.049,-0.719,-1.709,-6.775,-15.503
0.104,-0.023,-0.932,-4.761,4.211,-2.869
0.035,0.094,-1.007,-12.390,10.803,9.277
-0.024,0.213,-1.057,-14.648,13.000,17.761
-0.076,0.277,-1.099,-15.625,8.728,14.771
-0.079,0.266,-1.076,-23.743,2.197,11.414
-0.072,0.270,-1.031,-40.100,-4.272,8.423
-0.061,0.280,-0.984,-34.790,-2.502,6.470
-0.059,0.272,-0.990,-20.569,0.183,3.601
-0.061,0.239,-1.010,-2.808,1.831,0.793
-0.056,0.202,-1.008,14.893,2.075,0.488
-0.047,0.184,-1.008,4.150,0.977,2.930
-0.045,0.165,-1.017,-10.315,-2.258,5.188
-0.043,0.157,-0.994,-17.151,-10.071,10.071
-0.051,0.148,-0.973,-8.667,-10.254,11.658
-0.094,0.080,-0.995,2.686,-8.179,12.634
-0.132,0.016,-1.077,11.414,-5.188,13.672
-0.180,-0.053,-1.197,22.827,-6.287,19.348
-0.271,-0.171,-1.420,25.757,-12.512,24.780
-0.310,-0.204,-1.513,26.978,-21.179,31.433
-0.331,-0.220,-1.551,31.799,-45.898,44.128
-0.322,-0.245,-1.522,33.203,-58.533,50.293
-0.269,-0.252,-1.359,33.691,-69.458,57.190
-0.227,-0.194,-1.238,38.391,-77.515,62.988
-0.164,-0.144,-1.109,67.200,-80.994,65.125
-0.039,-0.053,-0.907,88.562,-76.721,64.453
-0.024,0.012,-0.882,108.826,-71.106,64.941
-0.036,0.111,-0.874,117.737,-68.909,73.853
-0.054,0.252,-0.847,109.253,-73.792,79.712
-0.030,0.620,-0.612,98.267,-79.346,82.336
0.018,0.718,-0.500,83.740,-81.116,79.956
0.066,0.749,-0.440,54.016,-73.914,69.885
0.114,0.800,-0.368,49.377,-66.650,65.613
0.100,0.853,-0.373,52.551,-57.068,61.096
0.073,0.926,-0.403,68.909,-39.307,48.828
0.058,0.976,-0.444,70.129,-35.034,41.077
0.091,0.958,-0.503,60.425,-33.997,34.546
0.120,0.923,-0.505,44.495,-35.400,30.029
0.144,0.885,-0.483,20.691,-36.255,24.048
0.170,0.814,-0.421,14.099,-31.921,21.362
0.172,0.794,-0.420,9.705,-24.414,18.799
0.170,0.787,-0.437,9.766,-6.897,12.939
0.161,0.785,-0.479,10.376,0.000,9.338
0.129,0.720,-0.635,7.324,3.845,6.165
0.114,0.672,-0.708,2.014,4.089,4.333
0.108,0.622,-0.745,-8.301,-1.892,3.113
0.128,0.527,-0.717,-14.893,-4.517,3.784
0.143,0.522,-0.657,-19.592,-5.371,5.005
0.156,0.501,-0.607,-15.381,1.648,3.418
0.166,0.444,-0.587,-8.179,7.385,2.258
0.168,0.296,-0.611,-0.671,12.024,2.686
0.171,0.196,-0.598,2.686,14.099,5.310
0.193,0.093,-0.504,-8.301,12.390,20.325
0.267,-0.073,-0.151,-13.916,15.442,32.043
0.285,-0.097,-0.030,-13.000,24.658,45.532
0.264,-0.085,-0.047,-8.423,57.068,72.876
0.209,-0.092,-0.184,-11.963,71.533,85.327
0.114,-0.074,-0.433,-13.367,81.116,98.267
0.075,0.019,-0.479,-4.150,88.135,110.657
0.015,0.152,-0.526,33.264,104.126,126.343
-0.224,0.546,-0.857,44.495,112.183,126.465
-0.339,0.687,-1.049,48.767,115.173,119.324
-0.424,0.738,-1.188,52.490,102.966,95.825
-0.491,0.741,-1.256,50.964,91.125,88.318
-0.629,0.818,-1.241,46.143,78.918,85.083
-0.714,0.960,-1.238,40.894,67.993,82.825
-0.787,1.119,-1.248,35.950,48.462,64.758
-0.828,1.300,-1.251,36.194,37.964,47.913
-0.800,1.284,-1.218,35.461,26.001,29.114
-0.747,1.177,-1.174,25.635,0.366,-0.977
-0.674,1.041,-1.098,17.578,-11.169,-6.287
-0.510,0.943,-0.834,9.155,-18.494,-6.836
-0.437,0.970,-0.709,3.479,-20.508,-6.897
-0.378,1.015,-0.599,4.761,-11.230,-14.526
-0.327,1.117,-0.514,7.690,-2.258,-22.278
-0.313,1.115,-0.499,9.521,5.859,-31.494
-0.287,1.056,-0.456,-4.639,13.977,-43.518
-0.247,1.000,-0.348,-21.729,15.869,-42.358
-0.196,1.073,0.015,-39.063,21.851,-40.039
-0.219,1.142,0.133,-51.147,35.095,-41.321
-0.275,1.176,0.164,-55.420,76.721,-58.228
-0.451,1.096,-0.030,-53.406,97.351,-69.824
-0.519,0.983,-0.194,-52.673,112.244,-80.322
-0.552,0.859,-0.341,-68.970,114.136,-88.379
-0.554,0.782,-0.414,-89.661,104.919,-86.792
-0.549,0.687,-0.527,-112.366,97.412,-87.219
-0.548,0.552,-0.647,-125.122,94.299,-92.224
-0.525,0.361,-0.761,-115.540,93.445,-102.356
-0.454,0.049,-0.887,-105.347,93.079,-101.196
-0.434,-0.049,-0.947,-96.802,93.750,-96.863
-0.432,-0.096,-1.037,-74.280,95.459,-83.130
-0.447,-0.108,-1.151,-59.387,92.529,-75.867
-0.462,-0.176,-1.328,-46.509,84.839,-67.383
-0.444,-0.205,-1.307,-38.879,73.608,-56.458
-0.418,-0.231,-1.236,-44.373,56.030,-30.457
-0.395,-0.229,-1.087,-44.861,53.711,-17.761
-0.419,-0.174,-1.068,-35.278,54.993,-6.531
-0.460,-0.068,-1.065,-1.648,57.800,8.972
-0.511,0.064,-1.078,5.615,57.739,11.780
-0.600,0.196,-1.213,4.883,55.664,12.146
-0.632,0.178,-1.301,1.953,49.866,13.245
-0.668,0.216,-1.349,-4.517,26.123,25.146
-0.778,0.644,-1.293,-5.920,13.000,28.381
-0.830,0.865,-1.272,-4.761,3.479,21.667
-0.864,0.988,-1.301,-0.488,-8.362,-15.991
-0.885,0.985,-1.375,-1.709,-16.968,-35.522
-0.912,0.821,-1.521,-5.676,-30.884,-48.218
-0.927,0.836,-1.520,-12.207,-49.622,-53.833
-0.925,0.893,-1.448,-22.339,-90.149,-64.636
-0.819,0.859,-1.218,-15.686,-105.408,-76.538
-0.717,0.754,-1.090,-1.099,-116.577,-90.210
-0.600,0.634,-0.960,32.104,-129.272,-110.168
-0.486,0.546,-0.832,35.339,-130.859,-113.281
-0.353,0.465,-0.752,21.912,-130.005,-112.183
-0.349,0.466,-0.842,-3.113,-130.737,-108.398
-0.340,0.405,-0.920,-52.551,-148.926,-102.539
-0.175,0.073,-0.809,-73.608,-164.368,-94.910
-0.039,0.030,-0.552,-92.834,-178.223,-80.444
0.086,0.112,-0.286,-96.802,-164.429,-56.885
0.171,0.210,-0.156,-70.129,-134.888,-58.777
0.273,0.034,-0.350,-37.781,-104.187,-63.599
0.314,-0.081,-0.425,-16.907,-82.947,-61.035
0.348,-0.094,-0.377,-22.400,-63.232,-28.564
0.330,0.109,-0.351,-28.320,-52.490,-13.916
0.301,0.193,-0.383,-22.888,-40.894,-7.935
0.274,0.263,-0.414,-1.770,-19.287,-9.644
0.247,0.287,-0.475,1.709,-10.071,-12.756
0.213,0.211,-0.606,3.296,-2.747,-14.648
0.191,0.207,-0.660,6.470,2.747,-13.733
0.176,0.210,-0.687,16.296,8.118,-6.653
0.087,0.205,-0.901,14.038,9.094,2.014
0.045,0.315,-0.921,1.038,3.845,13.062
0.053,0.435,-0.776,-14.282,-7.629,16.418
0.096,0.431,-0.637,-6.042,-1.160,9.094
1.215,-0.637,-4.000,-65.002,-92.041,-6.897
0.636,-0.055,-3.070,105.103,-272.888,157.593
-0.044,0.324,-1.152,185.059,-282.227,192.566
-1.161,1.480,2.397,250.793,-216.187,210.754
-1.500,2.527,2.359,266.602,-115.112,193.848
-1.512,2.812,1.830,91.064,-53.101,6.531
-0.726,1.095,2.057,-9.705,-71.533,-80.811
-0.270,0.385,1.995,-47.363,-54.871,-110.535
0.055,0.233,1.389,22.034,43.884,-54.016
0.236,0.420,0.677,46.021,61.523,-25.757
0.348,0.734,0.078,35.400,55.359,-12.268
0.351,0.752,-0.009,6.531,43.640,-6.897
0.336,0.754,-0.113,-28.870,30.579,5.249
0.235,0.882,-0.277,-33.569,23.560,13.062
0.168,0.960,-0.259,-36.194,14.404,18.982
0.104,1.026,-0.205,-36.560,1.587,25.940
0.046,1.107,-0.162,-30.701,-0.061,26.794
-0.035,1.276,-0.047,-22.888,0.305,23.499
-0.040,1.268,-0.021,-17.883,2.747,16.052
-0.026,1.208,-0.028,-17.700,8.118,1.221
0.004,1.088,-0.135,-23.071,7.874,-2.197
0.020,1.031,-0.150,-30.457,3.906,-3.967
0.033,0.962,-0.124,-32.227,-4.517,-3.479
0.030,0.929,-0.095,-28.320,-4.578,0.366
-0.018,0.992,-0.186,-24.475,-2.625,4.456
-0.045,1.037,-0.307,-19.531,-1.831,6.409
-0.070,1.059,-0.409,-9.094,-12.024,5.249
-0.128,1.101,-0.555,-8.850,-20.935,5.554
-0.177,1.173,-0.622,-10.376,-30.701,6.470
-0.238,1.277,-0.706,-6.531,-51.331,3.601
-0.301,1.378,-0.785,-0.610,-62.439,-2.441
-0.406,1.533,-0.879,9.338,-72.632,-12.329
-0.419,1.491,-0.881,24.597,-82.031,-26.184
-0.401,1.378,-0.823,50.171,-102.234,-51.636
-0.326,1.112,-0.615,59.265,-111.572,-58.289
-0.286,1.004,-0.464,68.909,-119.202,-61.218
-0.246,0.934,-0.306,83.008,-127.258,-62.683
-0.203,0.886,-0.139,85.571,-128.662,-64.270
-0.137,0.826,0.174,82.642,-128.845,-66.589
-0.114,0.809,0.284,76.843,-127.441,-69.336
-0.078,0.754,0.350,65.735,-123.413,-75.745
0.038,0.575,0.503,57.617,-123.657,-75.500
0.093,0.527,0.637,48.401,-123.596,-71.350
0.134,0.503,0.803,42.847,-107.239,-54.138
0.155,0.516,0.950,44.922,-88.013,-42.847
0.143,0.734,0.961,46.082,-65.796,-33.691
0.132,0.856,0.835,44.495,-46.448,-30.457
0.139,0.918,0.702,25.574,-32.043,-42.358
0.214,0.791,0.654,5.859,-35.034,-50.842
0.247,0.703,0.676,-15.686,-37.292,-54.993
0.264,0.645,0.666,-39.795,-29.175,-49.072
0.268,0.615,0.626,-39.978,-21.179,-42.297
0.265,0.606,0.492,-35.217,-13.245,-35.156
0.268,0.599,0.381,-31.860,-7.385,-29.419
0.285,0.554,0.227,-48.340,-11.597,-22.949
0.385,0.284,0.005,-65.552,-24.597,-18.188
0.447,0.119,0.054,-78.613,-40.527,-8.484
0.481,0.015,0.177,-68.848,-53.955,28.687
0.473,-0.019,0.220,-45.959,-46.753,50.720
0.381,0.004,-0.111,-18.250,-39.001,71.167
0.343,0.041,-0.319,10.925,-37.292,88.745
0.345,0.079,-0.391,50.232,-62.195,111.389
0.366,0.107,-0.218,48.889,-80.627,119.812
0.318,0.182,-0.099,38.025,-96.497,130.493
0.235,0.307,0.057,35.156,-107.971,154.602
0.130,0.474,0.157,38.025,-101.196,164.490
-0.141,0.835,0.075,35.217,-93.323,171.814
-0.299,1.033,0.118,31.860,-88.684,175.781
-0.456,1.248,0.258,42.542,-77.637,169.128
-0.678,1.588,0.406,45.288,-68.481,155.701
-0.739,1.664,0.402,39.246,-61.951,136.292
-0.775,1.691,0.459,16.174,-58.533,90.637
-0.784,1.676,0.594,8.789,-52.246,69.031
-0.755,1.616,0.748,6.653,-38.940,50.537
-0.725,1.554,0.659,9.277,-22.522,34.729
-0.687,1.469,0.548,13.367,-4.700,13.245
-0.609,1.318,0.557,11.108,-4.700,7.446
-0.572,1.275,0.682,9.033,-4.700,3.235
-0.531,1.240,0.777,10.559,10.681,-5.737
-0.477,1.173,0.782,11.902,21.606,-10.864
-0.347,0.960,0.652,10.132,28.503,-13.855
-0.289,0.860,0.635,3.784,30.334,-13.794
-0.234,0.760,0.688,-15.076,26.917,-7.385
-0.171,0.575,0.932,-24.109,28.564,-1.648
-0.176,0.521,1.044,-30.884,35.645,6.409
-0.205,0.500,1.067,-37.964,62.927,25.818
-0.239,0.474,1.030,-40.771,74.646,34.119
-0.310,0.381,1.103,-46.631,83.618,42.175
-0.375,0.381,1.177,-54.993,94.971,51.270
-0.454,0.429,1.159,-62.683,136.108,71.289
-0.632,0.721,0.694,-57.190,159.912,80.139
-0.691,0.879,0.372,-44.983,176.697,84.595
-0.711,0.978,0.172,-29.846,175.598,78.674
-0.694,1.013,0.095,-37.537,165.833,70.923
-0.609,0.945,0.028,-50.049,156.677,63.293
-0.586,0.960,-0.068,-61.768,149.536,57.922
-0.576,1.006,-0.199,-77.026,134.033,49.072
-0.542,1.045,-0.370,-80.017,123.657,43.701
-0.503,1.001,-0.442,-78.491,113.770,38.818
-0.457,0.941,-0.505,-61.646,93.140,36.377
-0.418,0.902,-0.538,-54.077,81.177,39.185
-0.398,0.876,-0.501,-49.133,69.214,43.640
-0.414,0.888,-0.471,-42.358,58.899,49.072
-0.428,0.900,-0.447,-14.526,43.091,60.181
-0.459,0.992,-0.473,-1.465,35.583,64.819
-0.482,1.067,-0.485,4.761,25.024,66.711
-0.512,1.148,-0.416,-5.493,-5.371,59.692
-0.553,1.232,-0.237,-14.893,-15.503,51.880
-0.665,1.450,0.119,-21.790,-15.808,42.053
-0.713,1.561,0.142,-24.658,-8.423,29.358
-0.756,1.656,0.128,-28.748,5.676,-6.165
-0.817,1.723,0.210,-36.499,9.094,-28.748
-0.816,1.684,0.253,-46.570,13.245,-52.368
-0.797,1.624,0.247,-58.167,26.062,-95.520
-0.771,1.568,0.227,-56.213,32.166,-114.197
-0.711,1.463,0.179,-50.415,38.391,-131.775
-0.693,1.422,0.205,-45.166,43.335,-148.987
-0.663,1.341,0.209,-49.622,50.476,-184.265
-0.479,0.960,-0.074,-60.669,47.058,-196.777
-0.367,0.795,-0.163,-71.289,34.851,-200.928
-0.272,0.706,-0.116,-67.932,7.324,-187.927
-0.197,0.677,0.021,-53.040,7.446,-176.758
-0.066,0.592,0.127,-36.072,17.822,-164.795
-0.007,0.555,0.014,-23.193,31.128,-151.733
0.044,0.529,-0.134,-10.315,38.147,-125.610
0.100,0.558,-0.183,-8.606,29.907,-113.953
0.126,0.548,-0.128,-7.812,20.203,-105.041
0.184,0.474,-0.085,-7.141,5.188,-90.027
0.230,0.435,-0.073,-8.728,-0.427,-79.163
0.287,0.448,-0.044,-7.263,-4.150,-69.092
0.281,0.502,0.028,-1.892,-5.798,-57.983
0.239,0.631,0.072,9.705,0.122,-37.476
0.214,0.739,-0.050,12.146,4.578,-34.790
0.251,0.674,-0.122,11.169,5.066,-33.386
0.267,0.644,-0.175,1.465,-6.104,-20.752
0.255,0.675,-0.197,0.061,-15.076,-13.611
0.233,0.696,-0.042,5.005,-22.766,-7.996
0.214,0.713,0.105,16.479,-25.146,-2.991
0.200,0.736,0.184,38.818,-8.850,2.808
0.181,0.806,0.026,32.898,-2.319,5.676
0.134,0.913,-0.055,12.878,-5.676,8.362
0.091,0.990,-0.019,-25.940,-26.245,3.967
0.075,0.998,0.106,-27.588,-28.442,0.854
0.112,0.910,0.193,-17.395,-23.010,0.000
0.132,0.890,0.184,-4.272,-15.930,1.709
0.126,0.929,0.185,6.226,-6.714,7.751
0.088,1.047,0.168,9.216,-2.563,8.057
0.073,1.108,0.109,12.207,1.160,6.042
0.072,1.130,0.077,1.038,-2.563,-5.066
0.093,1.083,0.104,-9.766,-6.042,-10.193
-0.547,1.321,2.256,-2.319,51.697,-18.921
-0.542,1.296,2.198,48.889,126.343,-39.917
-0.379,1.056,1.792,83.923,161.011,-45.959
0.157,0.308,0.539,109.375,182.678,-43.701
0.474,0.011,-0.144,129.883,191.040,-35.156
0.856,-0.275,-0.932,151.306,155.640,-27.588
1.394,-1.020,-1.881,112.915,90.759,-33.569
1.335,-1.251,-1.662,43.945,5.859,-36.438
1.119,-1.271,-1.277,-72.205,-128.784,-9.705
0.813,-1.010,-0.845,-91.248,-169.617,17.883
0.115,0.158,0.024,-83.130,-198.914,41.382
-0.226,0.672,0.617,-53.711,-221.313,52.246
-0.532,0.907,1.352,24.048,-223.389,43.091
-0.824,0.609,2.489,56.091,-191.101,40.039
-0.813,0.613,2.615,77.393,-143.616,44.739
-0.767,0.755,2.590,67.322,-46.997,36.682
-0.686,0.818,2.449,39.856,-5.859,15.015
-0.411,0.488,1.866,10.620,26.001,-7.996
-0.252,0.246,1.545,-8.972,46.265,-22.583
-0.103,0.075,1.255,-4.333,57.251,-15.930
0.106,0.010,0.878,7.751,52.002,-3.662
0.156,0.028,0.811,14.526,42.969,6.348
0.175,0.064,0.802,8.057,23.987,12.268
0.178,0.115,0.821,-1.648,17.029,8.728
0.179,0.133,0.835,-13.916,11.475,3.418
0.163,0.129,0.858,-25.024,6.042,-0.061
0.133,0.152,0.897,-32.715,-2.502,1.709
0.068,0.211,0.940,-32.593,-4.944,4.150
0.035,0.259,0.956,-32.837,-6.714,6.287
0.008,0.314,0.962,-33.752,-8.179,6.226
-0.008,0.354,0.959,-34.302,-8.362,3.906
-0.035,0.417,0.978,-34.729,-8.301,1.526
-0.042,0.467,0.990,-34.119,-7.446,-0.488
-0.040,0.510,0.987,-23.437,-3.479,-4.944
-0.041,0.553,0.979,-15.991,-1.953,-7.263
-0.064,0.603,1.005,-9.888,-0.610,-9.155
-0.089,0.683,1.021,-2.258,4.944,-15.198
-0.108,0.764,1.020,-1.343,7.629,-21.729
-0.135,0.880,0.996,1.038,9.705,-30.212
-0.150,0.896,0.986,4.700,10.864,-39.917
-0.175,0.904,1.004,14.648,11.597,-56.824
-0.249,0.973,1.069,24.353,13.916,-62.805
-0.286,1.006,1.088,36.255,18.188,-68.665
-0.311,1.033,1.094,56.946,31.433,-84.595
-0.300,1.019,1.061,64.514,39.063,-96.191
-0.160,0.823,0.889,69.763,44.983,-109.009
-0.063,0.653,0.809,71.777,47.363,-121.277
0.029,0.462,0.739,67.871,43.030,-138.428
0.160,0.075,0.623,64.880,36.621,-141.541
0.182,-0.097,0.635,64.331,27.954,-140.198
0.188,-0.287,0.702,69.885,12.756,-127.563
0.198,-0.477,0.781,72.327,10.132,-117.187
0.245,-0.707,0.849,70.251,9.888,-106.262
0.269,-0.760,0.854,60.852,10.010,-96.924
0.278,-0.782,0.867,28.870,7.935,-80.261
0.257,-0.691,0.928,16.418,6.714,-70.801
0.252,-0.646,0.943,8.545,6.409,-61.707
0.255,-0.602,0.957,-0.610,6.958,-44.434
0.263,-0.550,0.967,-2.319,8.057,-35.828
0.283,-0.393,0.967,-3.540,9.277,-27.893
0.285,-0.301,0.963,-6.226,10.071,-21.851
0.286,-0.232,0.956,-14.099,11.108,-15.930
0.295,-0.157,0.940,-17.456,11.536,-14.038
0.294,-0.113,0.942,-19.470,11.597,-11.292
0.284,-0.040,0.958,-20.203,12.390,-5.188
0.275,0.035,0.961,-19.226,13.977,-4.272
0.290,0.109,0.865,-17.944,15.503,-5.188
0.312,0.105,0.793,-15.869,15.869,-7.324
0.335,0.079,0.730,-12.695,11.230,-12.695
0.367,0.011,0.611,-12.939,7.019,-14.587
0.383,-0.014,0.529,-13.977,1.892,-16.052
0.396,-0.027,0.428,-16.724,-12.207,-18.982
0.402,-0.033,0.315,-18.494,-22.339,-20.813
0.375,-0.067,0.130,-21.423,-34.607,-22.339
0.340,-0.073,0.064,-22.766,-48.279,-22.217
0.294,-0.029,0.019,-12.817,-79.102,-16.968
0.218,0.122,-0.028,-0.854,-95.459,-16.052
0.196,0.172,-0.006,14.954,-112.976,-17.456
0.160,0.225,0.120,54.260,-150.452,-21.729
0.100,0.280,0.360,72.693,-162.903,-24.048
-0.011,0.152,0.979,82.397,-166.748,-27.100
-0.043,-0.024,1.229,82.642,-161.926,-27.649
-0.079,-0.120,1.380,77.698,-135.925,-12.512
-0.190,0.084,1.417,80.017,-122.253,-4.761
-0.257,0.170,1.424,81.238,-112.549,-4.639
-0.322,0.136,1.469,70.251,-101.196,-20.447
-0.372,-0.004,1.520,63.904,-94.666,-25.940
-0.440,-0.367,1.644,59.448,-85.693,-24.475
-0.461,-0.404,1.645,56.763,-73.486,-16.785
-0.462,-0.355,1.577,48.767,-46.936,-3.845
-0.410,-0.341,1.435,41.016,-37.231,-4.089
-0.374,-0.369,1.385,33.875,-29.663,-5.432
-0.344,-0.368,1.342,23.499,-18.799,-5.798
-0.316,-0.368,1.317,15.869,-14.771,-5.737
-0.275,-0.368,1.282,7.507,-10.681,-3.845
-0.258,-0.329,1.218,2.136,-6.531,-0.061
-0.238,-0.283,1.154,2.625,-3.479,6.409
-0.211,-0.254,1.123,2.197,-4.150,7.751
-0.199,-0.264,1.119,-0.183,-4.456,8.850
-0.180,-0.272,1.108,-5.859,-2.869,10.864
-0.157,-0.288,1.097,-9.338,-1.160,10.620
-0.096,-0.391,1.000,-13.306,0.549,9.705
-0.050,-0.506,0.907,-17.395,0.854,9.216
-0.007,-0.660,0.819,-26.245,-7.019,15.625
0.041,-1.006,0.693,-30.823,-13.794,25.024
0.036,-1.126,0.620,-34.973,-20.691,38.574
-0.001,-1.189,0.567,-53.162,-36.987,71.533
-0.079,-1.202,0.584,-66.162,-44.983,90.332
-0.300,-0.950,0.703,-73.120,-49.927,111.389
-0.388,-0.708,0.729,-72.083,-52.124,131.165
-0.446,-0.487,0.746,-65.063,-54.749,150.085
-0.535,-0.293,0.873,-68.909,-55.664,149.597
-0.599,-0.168,0.974,-76.050,-54.504,148.376
-0.654,0.019,1.029,-83.008,-42.114,142.212
-0.677,0.197,1.037,-81.970,-34.790,134.155
-0.631,0.388,1.013,-77.332,-28.809,124.878
-0.590,0.431,0.989,-69.397,-24.109,116.821
-0.552,0.483,0.966,-52.002,-19.714,105.469
-0.495,0.573,0.927,-45.349,-19.653,99.854
-0.482,0.600,0.919,-38.086,-20.691,93.933
-0.479,0.636,0.924,-20.020,-24.841,81.177
-0.482,0.679,0.949,-16.235,-27.100,72.266
-0.505,0.709,1.066,-17.212,-27.710,61.035
-0.497,0.664,1.089,-19.104,-25.024,48.279
-0.469,0.579,1.052,-18.738,-15.564,25.635
-0.401,0.408,0.918,-14.465,-13.794,19.531
-0.387,0.405,0.887,-6.226,-15.076,17.090
-0.390,0.443,0.895,8.789,-23.193,10.010
-0.407,0.464,0.942,9.705,-27.344,1.648
-0.470,0.350,1.147,6.287,-29.175,-8.301
-0.505,0.222,1.269,0.488,-27.466,-16.846
-0.538,0.081,1.399,-5.676,-13.367,-18.677
-0.610,0.000,1.608,-6.470,-0.793,-12.573
-0.642,0.010,1.662,-10.925,14.526,-7.690
-0.665,-0.005,1.696,-28.564,49.011,-5.737
-0.673,-0.047,1.706,-35.950,66.467,-5.005
