Motion detected, recording started...
aX, aY, aZ, gX, gY, gZ
Recording complete. Printing data...
aX,aY,aZ,gX,gY,gZ
-1.095,0.255,-0.892,-191.772,197.937,-140.503
-0.877,0.078,-0.925,-155.762,170.837,-107.483
-0.769,0.169,-0.872,-132.507,138.000,-61.157
-0.727,0.337,-0.715,-146.423,58.472,17.273
-0.815,0.550,-0.379,-152.222,28.870,33.386
-0.859,0.561,-0.297,-144.287,9.827,39.185
-0.764,0.597,-0.238,-103.882,-19.287,53.528
-0.564,0.690,-0.182,-81.238,-33.081,59.570
-0.735,0.955,0.239,-64.270,-47.424,55.786
-0.765,1.102,0.553,-68.542,-48.279,36.316
-0.772,1.146,0.697,-55.969,39.795,-52.856
-0.887,0.775,0.614,-28.564,99.487,-98.572
-0.895,0.526,0.435,-15.076,152.039,-123.901
-0.864,0.375,0.213,-21.973,216.553,-104.736
-0.821,0.342,-0.002,-33.691,224.915,-80.994
-0.801,0.409,-0.270,-51.758,219.482,-63.171
-0.801,0.426,-0.330,-76.294,205.322,-52.429
-0.790,0.454,-0.365,-135.864,166.504,-36.438
-0.801,0.602,-0.351,-163.696,147.034,-29.663
-0.836,0.682,-0.319,-185.486,131.348,-27.283
-0.872,0.740,-0.304,-199.036,120.483,-37.048
-0.903,0.777,-0.324,-189.148,121.948,-48.218
-0.963,0.769,-0.425,-175.842,120.728,-63.477
-0.969,0.716,-0.454,-167.297,111.816,-81.726
-0.948,0.638,-0.437,-166.016,72.449,-115.784
-0.896,0.467,-0.286,-158.813,55.908,-125.488
-0.876,0.395,-0.213,-139.648,51.575,-128.723
-0.861,0.342,-0.182,-83.679,78.857,-119.568
-0.867,0.310,-0.205,-51.819,101.013,-112.122
-0.927,0.223,-0.381,-18.188,121.582,-107.300
-0.909,0.108,-0.490,13.489,135.620,-104.736
-0.857,-0.039,-0.592,49.988,129.395,-78.552
-0.820,-0.290,-0.717,50.049,107.239,-46.814
-0.807,-0.359,-0.715,43.762,76.050,-6.042
-0.822,-0.372,-0.666,28.198,9.644,90.088
-0.863,-0.336,-0.580,29.480,-15.625,136.597
-0.916,-0.156,-0.323,35.095,-35.156,178.528
-0.939,-0.016,-0.157,42.480,-49.011,215.027
-0.940,0.167,0.014,44.922,-55.176,266.235
-1.009,0.638,0.241,37.292,-42.908,275.696
-1.056,0.816,0.232,39.734,-18.982,268.066
-1.071,0.851,0.147,88.013,34.546,206.360
-1.062,0.721,0.017,117.798,49.316,174.499
-1.050,0.262,-0.273,141.602,52.185,157.898
-1.074,0.101,-0.397,155.029,42.908,158.997
-1.139,0.026,-0.471,151.978,-3.967,189.941
-1.301,0.023,-0.473,146.301,-32.654,205.749
-1.381,0.052,-0.437,144.653,-59.143,218.811
-1.438,0.094,-0.385,156.189,-98.572,235.962
-1.484,0.162,-0.342,159.851,-109.802,238.831
-1.555,0.316,-0.355,165.100,-116.272,234.497
-1.553,0.357,-0.396,176.514,-121.460,222.900
-1.536,0.377,-0.435,207.031,-139.709,186.157
-1.486,0.377,-0.433,219.299,-152.710,162.781
-1.455,0.351,-0.403,234.619,-164.124,136.230
-1.412,0.288,-0.359,272.766,-179.443,73.914
-1.350,0.169,-0.281,280.396,-186.340,44.495
-1.173,-0.106,-0.043,277.588,-189.270,26.245
-1.091,-0.150,0.045,270.081,-183.777,22.339
-1.044,-0.107,0.062,256.714,-146.667,32.837
-0.995,0.066,-0.131,251.404,-125.183,31.128
-0.969,0.127,-0.275,247.559,-110.718,23.315
-0.961,0.180,-0.390,241.577,-114.258,2.441
-0.981,0.236,-0.451,235.901,-126.648,-8.728
-1.084,0.366,-0.430,228.394,-140.564,-20.813
-1.164,0.439,-0.367,217.285,-153.931,-33.447
-1.222,0.512,-0.284,175.232,-175.659,-54.626
-1.265,0.705,-0.082,160.583,-181.946,-61.401
-1.266,0.837,0.014,157.898,-182.068,-70.313
-1.277,0.942,0.099,147.461,-166.504,-117.249
-1.322,0.958,0.181,138.855,-153.870,-155.518
-1.318,0.613,0.315,139.099,-138.489,-194.580
-1.245,0.352,0.375,136.780,-123.962,-222.351
-1.156,0.146,0.456,77.026,-103.333,-211.487
-0.952,0.105,0.665,35.034,-88.013,-175.476
-0.870,0.306,0.715,-0.244,-62.073,-130.798
-0.831,0.591,0.699,-27.710,10.254,-71.960
-0.823,0.836,0.634,-11.169,46.082,-78.552
-0.751,0.873,0.437,11.841,75.867,-104.736
-0.713,0.690,0.373,23.376,96.741,-135.620
-0.692,0.472,0.359,3.052,121.094,-162.170
-0.692,0.198,0.419,-16.052,134.949,-147.949
-0.709,0.222,0.420,-28.809,156.006,-118.286
-0.744,0.340,0.364,-31.067,213.074,-55.847
-0.775,0.475,0.251,-28.137,238.647,-43.274
-0.805,0.546,-0.031,-28.870,255.798,-43.762
-0.810,0.474,-0.149,-30.823,264.282,-48.950
-0.805,0.385,-0.238,-39.856,262.695,-43.823
-0.829,0.327,-0.323,-52.124,255.676,-29.053
-0.856,0.375,-0.329,-68.787,246.826,-10.864
-0.871,0.453,-0.329,-106.079,232.300,18.738
-0.880,0.547,-0.339,-116.089,229.919,26.428
-0.913,0.755,-0.394,-119.019,230.225,26.733
-0.942,0.827,-0.429,-119.568,230.225,17.456
-0.969,0.849,-0.458,-132.935,217.712,-25.146
-1.000,0.769,-0.497,-143.311,205.872,-47.607
-1.004,0.726,-0.512,-149.292,193.848,-63.477
-0.996,0.701,-0.528,-154.114,173.645,-78.125
-0.973,0.681,-0.553,-154.602,164.795,-81.909
-0.920,0.659,-0.627,-153.809,153.564,-83.923
-0.891,0.690,-0.643,-154.480,137.329,-83.618
-0.861,0.760,-0.620,-176.392,90.637,-83.191
-0.860,0.955,-0.455,-188.904,67.932,-90.820
-0.890,1.041,-0.358,-190.002,53.650,-108.765
-0.945,1.084,-0.301,-155.701,62.683,-176.941
-1.005,1.062,-0.312,-132.324,79.285,-215.942
-1.053,0.811,-0.464,-102.295,95.947,-246.887
-1.079,0.581,-0.533,-51.208,110.413,-266.357
-1.143,0.377,-0.621,15.930,127.991,-239.807
-0.993,0.372,-0.871,12.634,114.868,-204.163
-0.882,0.431,-0.906,-9.094,75.684,-181.030
-0.815,0.424,-0.842,-70.068,-39.307,-180.115
-0.776,0.364,-0.713,-79.895,-83.252,-182.556
-0.671,0.182,-0.348,-70.801,-107.300,-178.650
-0.609,0.095,-0.209,-54.565,-108.521,-165.527
-0.548,0.039,-0.162,-10.498,-61.707,-108.582
-0.465,0.105,-0.289,21.851,-33.081,-70.801
-0.452,0.148,-0.410,50.049,-12.573,-35.339
-0.469,0.171,-0.503,49.927,-14.343,29.358
-0.488,0.199,-0.536,36.438,-27.832,60.364
-0.507,0.344,-0.501,23.499,-39.490,91.309
-0.529,0.468,-0.487,18.127,-45.593,120.850
-0.544,0.612,-0.492,30.273,-49.744,165.955
-0.569,0.936,-0.512,37.537,-56.274,177.551
-0.583,1.105,-0.495,40.649,-68.237,178.589
-0.592,1.238,-0.440,39.368,-101.868,140.381
-0.592,1.294,-0.345,45.654,-113.464,105.896
-0.565,1.083,-0.154,63.965,-113.159,70.313
-0.558,0.883,-0.151,90.881,-99.976,41.931
-0.559,0.687,-0.230,146.851,-63.538,19.043
-0.599,0.389,-0.467,165.100,-57.800,21.912
-0.617,0.281,-0.549,174.561,-64.392,32.410
-0.627,0.208,-0.608,163.635,-98.328,81.177
-0.674,0.181,-0.659,155.396,-117.798,118.408
-0.900,0.334,-0.760,151.123,-138.306,159.241
-0.988,0.537,-0.800,148.499,-164.795,196.899
-1.080,0.756,-0.785,129.456,-253.357,226.196
-1.212,1.133,-0.513,104.309,-305.359,218.079
-1.222,1.297,-0.252,84.839,-348.450,199.524
-1.196,1.409,0.037,106.018,-365.662,123.535
-1.045,1.421,0.412,132.751,-336.609,73.486
-0.969,1.322,0.486,150.818,-297.180,25.024
-0.905,1.202,0.528,148.987,-259.094,-13.245
-0.846,1.138,0.573,110.901,-197.083,-36.621
-0.734,1.370,0.641,105.957,-161.987,-30.090
-0.695,1.605,0.599,114.990,-119.812,-28.870
-0.681,1.798,0.502,138.611,-38.147,-85.449
-0.718,1.746,0.223,141.602,-10.315,-142.944
-0.736,1.470,0.075,146.179,8.057,-204.224
-0.721,1.118,-0.061,153.931,16.907,-253.784
-0.664,0.784,-0.167,109.497,-13.245,-281.128
-0.507,0.395,-0.157,55.237,-56.152,-258.301
-0.440,0.374,0.030,0.977,-108.459,-218.872
-0.397,0.465,0.310,-72.876,-185.486,-128.418
-0.339,0.826,0.883,-84.656,-190.674,-96.313
-0.308,0.991,1.084,-85.510,-172.363,-79.956
-0.267,1.106,1.211,-65.063,-85.083,-84.473
-0.229,1.167,1.259,-44.128,-26.855,-95.825
-0.208,1.094,1.034,-15.503,36.133,-110.596
-0.183,0.958,0.751,19.470,97.534,-125.122
-0.146,0.821,0.430,70.801,175.232,-126.099
-0.100,0.688,-0.053,71.594,181.396,-112.549
-0.078,0.667,-0.178,63.660,171.753,-97.656
-0.046,0.653,-0.235,32.837,127.869,-73.303
-0.011,0.661,-0.223,9.155,100.952,-60.120
-0.003,0.806,-0.004,-13.062,78.979,-46.936
-0.026,0.897,0.105,-23.682,70.801,-39.551
-0.035,0.952,0.141,0.916,96.863,-47.974
-0.028,0.934,0.036,24.109,114.990,-56.213
-0.021,0.862,-0.016,39.368,125.488,-64.453
-0.018,0.762,-0.014,21.423,120.117,-76.172
-0.020,0.657,0.042,0.793,113.708,-73.914
-0.052,0.540,0.228,-16.479,112.366,-64.087
-0.087,0.566,0.295,-26.733,119.995,-47.913
-0.130,0.651,0.299,-24.414,163.696,-11.169
-0.215,0.865,0.074,-14.221,192.688,0.366
-0.238,0.901,-0.117,-2.258,218.262,3.174
-0.268,0.916,-0.305,9.521,235.046,-6.409
-0.238,0.936,-0.474,4.211,219.788,-22.034
-0.138,0.646,-0.586,-14.038,188.232,-38.330
-0.145,0.446,-0.478,-42.480,150.452,-38.574
-0.150,0.373,-0.317,-83.557,104.858,22.339
-0.167,0.635,-0.051,-81.177,107.117,58.777
-0.198,0.820,-0.038,-63.843,123.169,80.139
-0.228,0.950,-0.115,-20.569,164.795,70.251
-0.250,0.991,-0.248,-6.287,174.927,50.110
-0.273,0.823,-0.485,-0.244,172.424,31.616
-0.270,0.702,-0.525,-2.319,158.936,23.010
-0.270,0.630,-0.505,-21.545,119.690,43.152
-0.314,0.695,-0.326,-29.602,105.286,61.157
-0.351,0.776,-0.226,-29.602,100.464,74.158
-0.387,0.835,-0.158,-14.526,118.896,75.623
-0.425,0.854,-0.132,-7.568,136.047,69.458
-0.516,0.787,-0.204,-0.732,153.625,64.453
-0.559,0.737,-0.289,6.409,168.640,63.416
-0.599,0.698,-0.384,15.564,181.641,70.984
-0.665,0.641,-0.542,18.066,178.589,77.026
-0.677,0.620,-0.603,20.386,171.265,85.083
-0.673,0.638,-0.660,11.047,151.123,117.126
-0.682,0.728,-0.716,0.061,140.137,136.169
-0.762,1.036,-0.843,-6.042,129.150,146.545
-0.783,1.162,-0.916,-1.953,118.164,144.409
-0.799,1.237,-0.986,35.034,92.224,113.281
-0.848,1.257,-1.146,52.002,73.059,92.285
-0.864,1.223,-1.222,66.711,45.532,70.740
-0.877,1.174,-1.260,72.388,-44.006,33.020
-0.883,1.116,-1.216,56.702,-103.333,19.348
-0.884,1.010,-0.802,38.147,-161.133,10.376
-0.891,0.987,-0.520,29.236,-204.102,5.066
-0.890,0.970,-0.281,55.054,-215.759,-8.240
-0.816,0.878,-0.143,83.130,-190.430,-17.883
-0.767,0.822,-0.240,109.192,-160.767,-24.963
-0.735,0.792,-0.377,128.174,-137.451,-25.330
-0.719,0.786,-0.493,120.422,-150.330,-23.499
-0.726,0.777,-0.526,106.140,-173.584,-23.682
-0.741,0.751,-0.457,90.942,-198.853,-26.245
-0.747,0.714,-0.379,76.172,-233.643,-31.311
-0.722,0.679,-0.228,71.655,-242.798,-29.358
-0.708,0.709,-0.164,68.604,-246.765,-24.292
-0.684,0.751,-0.115,76.050,-241.455,-18.433
-0.656,0.776,-0.078,80.017,-236.267,-22.522
-0.629,0.725,-0.071,85.571,-229.492,-29.480
-0.613,0.663,-0.105,94.055,-222.656,-36.316
-0.604,0.597,-0.133,88.501,-223.022,-39.490
-0.615,0.549,-0.104,68.665,-233.032,-31.128
-0.607,0.603,-0.022,48.218,-247.925,-15.991
-0.582,0.704,0.112,31.311,-272.827,15.198
-0.544,0.823,0.280,38.086,-268.494,19.531
-0.428,0.961,0.541,52.979,-247.681,12.390
-0.374,0.935,0.580,68.726,-214.416,-2.808
-0.338,0.857,0.544,103.699,-134.583,-31.311
-0.285,0.675,0.264,122.742,-99.670,-35.767
-0.268,0.608,0.083,131.592,-77.087,-33.508
-0.260,0.560,-0.064,114.380,-81.787,-16.785
-0.257,0.526,-0.140,97.412,-104.614,-5.310
-0.272,0.476,-0.050,79.834,-130.920,5.554
-0.289,0.440,0.069,62.378,-152.771,14.832
-0.319,0.398,0.211,15.808,-176.392,40.466
-0.395,0.401,0.557,-6.897,-179.138,64.514
-0.440,0.507,0.740,-22.888,-173.645,95.337
-0.484,0.692,0.891,-34.119,-126.038,151.855
-0.523,0.922,0.970,-26.733,-84.961,163.025
-0.579,1.287,0.843,-11.353,-39.978,157.410
-0.581,1.328,0.664,7.812,-0.061,137.024
-0.569,1.266,0.480,27.405,36.987,82.397
Collected 750/750 Samples.
Data dump complete. Waiting for next motion...
Motion detected, recording started...
aX, aY, aZ, gX, gY, gZ
Recording complete. Printing data...
aX,aY,aZ,gX,gY,gZ
0.214,1.454,-0.933,37.109,35.156,-24.048
0.203,1.176,-0.863,49.744,-9.155,-137.207
0.214,0.848,-0.768,41.382,-22.888,-155.457
0.295,0.370,-0.608,31.006,-30.518,-146.423
0.344,0.268,-0.562,20.081,-34.851,-118.469
0.415,0.256,-0.526,-12.146,-48.096,-37.720
0.458,0.472,-0.456,-36.865,-55.176,1.709
0.450,0.638,-0.438,-53.772,-58.350,30.273
0.456,0.779,-0.421,-55.542,-59.570,42.969
0.464,0.876,-0.395,-49.561,-58.228,33.691
0.470,0.942,-0.338,-42.297,-53.955,19.775
0.479,0.922,-0.322,-33.264,-47.180,4.211
0.487,0.875,-0.315,-10.620,-29.663,-21.484
0.489,0.778,-0.334,1.343,-20.142,-28.137
0.485,0.756,-0.363,11.902,-10.864,-31.311
0.483,0.751,-0.410,21.973,3.174,-34.058
0.486,0.745,-0.464,18.799,3.845,-36.316
0.491,0.675,-0.509,13.245,-0.244,-39.185
0.494,0.615,-0.492,6.897,-6.836,-40.588
0.498,0.561,-0.469,-8.789,-17.883,-31.616
0.504,0.528,-0.430,-17.639,-20.203,-21.545
0.506,0.561,-0.420,-23.987,-20.081,-10.132
0.507,0.613,-0.422,-22.888,-14.832,4.944
0.510,0.662,-0.436,-17.700,-12.329,5.554
0.515,0.691,-0.459,-11.108,-10.559,3.357
0.525,0.685,-0.464,-7.202,-10.010,1.038
0.538,0.676,-0.460,-12.695,-15.015,0.305
0.546,0.643,-0.394,-15.137,-17.883,1.038
0.546,0.632,-0.350,-14.221,-17.944,2.380
0.541,0.635,-0.323,-9.827,-6.897,7.751
0.534,0.661,-0.328,-6.348,2.441,10.925
0.514,0.758,-0.440,-1.953,11.108,12.512
0.509,0.796,-0.511,1.099,15.869,10.803
0.510,0.799,-0.553,3.662,9.888,-3.296
0.509,0.686,-0.525,3.235,3.418,-10.376
0.507,0.620,-0.486,1.221,-1.282,-12.695
0.506,0.583,-0.461,-4.028,-1.892,-2.930
0.506,0.582,-0.458,-5.859,0.610,5.554
0.512,0.691,-0.505,-7.935,2.625,13.123
0.508,0.752,-0.524,-9.460,2.625,16.357
0.503,0.775,-0.521,-4.456,-2.319,5.127
0.501,0.711,-0.466,0.977,-2.869,-2.563
0.509,0.680,-0.454,6.531,-0.488,-5.859
0.515,0.658,-0.452,8.789,3.235,-4.211
0.514,0.646,-0.453,5.920,3.845,-1.343
0.496,0.705,-0.490,3.174,5.005,2.258
0.491,0.755,-0.522,3.357,6.042,3.601
0.490,0.791,-0.550,9.338,3.784,-5.798
0.470,0.785,-0.588,8.484,-0.366,-13.733
0.454,0.762,-0.613,4.089,-5.188,-21.423
0.450,0.747,-0.667,-12.146,-12.878,-29.236
0.447,0.744,-0.744,-26.367,-20.447,-30.029
0.453,0.730,-0.839,-40.771,-34.607,-31.067
0.466,0.710,-0.781,-52.185,-55.176,-32.349
0.488,0.685,-0.661,-74.890,-94.604,-33.569
0.547,0.612,-0.394,-81.848,-103.943,-32.776
0.570,0.563,-0.312,-84.717,-103.760,-30.273
0.582,0.514,-0.288,-93.201,-82.153,-13.672
0.584,0.478,-0.307,-97.839,-67.627,1.343
0.500,0.481,-0.444,-99.915,-54.016,16.052
0.594,0.508,-0.536,-98.450,-41.687,28.076
0.589,0.537,-0.590,-78.735,-21.606,49.072
0.494,0.684,-0.504,-43.152,-10.681,47.791
0.492,0.739,-0.511,8.179,6.531,32.227
0.486,0.712,-0.567,98.328,41.321,-15.625
0.470,0.613,-0.650,129.211,52.917,-28.564
0.274,0.516,-0.821,164.246,61.096,-25.452
0.447,0.562,-0.925,171.387,62.805,-15.808
0.526,0.528,-1.028,99.487,29.114,-24.597
0.333,0.349,-1.109,85.022,3.601,-26.733
0.288,0.370,-1.144,71.533,-20.630,-13.306
0.285,0.514,-1.161,0.427,-87.585,44.434
0.271,0.749,-1.109,-28.931,-129.944,63.110
0.226,1.227,-0.864,-35.889,-165.833,58.655
0.232,1.325,-0.773,-23.193,-188.477,28.076
0.243,1.277,-0.708,18.616,-212.952,-70.190
0.254,0.866,-0.576,24.231,-228.882,-107.666
0.243,0.647,-0.534,16.602,-247.742,-125.305
0.292,0.503,-0.502,-34.851,-297.119,-104.919
0.340,0.448,-0.472,-85.083,-327.881,-80.017
0.248,0.506,-0.390,-123.840,-358.887,-56.580
0.181,0.572,-0.244,-139.465,-391.357,-38.635
0.122,0.630,0.006,-136.780,-446.960,-23.193
0.189,0.599,0.412,-133.850,-444.641,-26.917
0.245,0.528,0.429,-145.569,-422.485,-30.090
0.226,0.482,0.398,-158.020,-385.498,-9.949
0.174,0.469,0.399,-166.260,-382.629,6.714
0.182,0.427,0.498,-169.495,-379.028,21.118
0.200,0.416,0.542,-165.955,-368.408,35.950
0.209,0.478,0.569,-183.105,-336.609,81.177
0.151,0.805,0.648,-180.664,-326.416,101.624
0.116,0.976,0.676,-165.161,-315.186,108.521
0.091,1.035,0.659,-142.700,-280.029,70.557
0.074,0.915,0.563,-143.982,-262.939,41.992
0.046,0.411,0.332,-153.809,-261.963,29.846
-0.000,0.267,0.320,-182.251,-280.029,47.180
-0.106,0.287,0.353,-243.408,-324.097,152.954
-0.411,0.749,0.452,-257.568,-336.548,209.106
-0.564,1.082,0.559,-247.681,-345.459,247.803
-0.679,1.405,0.761,-195.557,-360.168,246.704
-0.738,1.645,1.007,-198.853,-346.741,203.674
-0.737,1.715,1.415,-213.257,-313.293,145.996
-0.726,1.571,1.521,-223.816,-261.047,89.539
-0.734,1.388,1.556,-167.908,-114.258,22.095
-0.773,1.153,1.349,-114.990,-33.752,15.381
-0.804,1.126,1.053,-95.215,37.720,19.409
-0.817,1.131,0.740,-97.717,121.399,34.485
-0.832,1.184,0.496,-83.557,134.094,41.077
-0.791,1.517,0.312,-67.200,131.226,41.992
-0.706,1.702,0.366,-65.186,120.789,30.701
-0.617,1.796,0.438,-122.925,118.652,-35.217
-0.452,1.588,0.445,-148.254,136.902,-79.285
-0.403,1.324,0.321,-159.180,167.480,-119.263
-0.402,1.035,0.114,-143.555,231.873,-163.147
-0.411,0.796,-0.116,-125.671,242.676,-162.170
-0.395,0.655,-0.370,-103.027,233.887,-150.024
-0.359,0.741,-0.305,-84.167,211.182,-135.315
-0.317,0.865,-0.116,-95.032,170.654,-128.113
-0.284,1.023,0.376,-112.976,175.781,-140.137
-0.322,1.014,0.535,-122.437,206.482,-159.119
-0.406,0.945,0.529,-97.412,335.693,-202.209
-0.515,0.822,0.318,-82.031,407.898,-219.299
-0.657,0.587,-0.524,-63.904,464.722,-229.248
-0.630,0.507,-0.982,-51.819,497.131,-233.093
-0.574,0.431,-1.390,-41.687,484.680,-231.567
-0.428,0.436,-1.937,-18.616,441.711,-222.961
-0.304,0.559,-1.981,1.587,376.831,-209.900
-0.156,0.650,-1.820,-51.392,223.083,-210.266
-0.048,0.600,-1.503,-101.929,166.626,-228.455
0.077,0.252,-0.812,-125.305,138.306,-244.568
0.105,0.057,-0.608,-122.498,137.512,-249.023
0.110,-0.086,-0.546,-64.819,181.885,-206.482
0.049,-0.005,-0.640,-28.503,202.270,-165.955
0.038,0.197,-0.667,-7.202,212.830,-125.793
-0.086,0.450,-0.668,71.838,240.173,-89.783
-0.239,0.686,-0.740,178.711,274.841,-102.112
-0.203,0.860,-1.001,232.971,302.673,-122.559
-0.187,0.763,-1.059,254.333,318.420,-141.541
-0.121,0.625,-1.109,246.765,333.069,-133.301
-0.048,0.483,-1.233,208.069,325.989,-103.210
-0.054,0.495,-1.276,174.194,307.495,-68.726
-0.122,0.524,-1.275,154.602,251.404,-14.771
-0.224,0.570,-1.239,131.165,222.046,5.432
-0.135,0.678,-1.127,105.408,199.524,19.531
-0.100,0.628,-1.123,95.276,189.331,27.222
-0.244,0.512,-1.247,215.271,194.580,56.274
-0.667,0.577,-1.760,240.967,172.913,97.046
-0.711,0.824,-1.898,178.833,111.877,141.235
-0.722,1.074,-1.782,37.170,-83.740,161.377
-0.745,1.187,-1.435,9.277,-161.743,131.287
-0.756,0.948,-0.623,3.296,-196.777,94.299
-0.730,0.744,-0.429,18.250,-188.843,67.444
-0.684,0.614,-0.423,88.379,-116.821,72.449
-0.686,0.809,-0.713,89.478,-95.703,94.543
-0.697,1.054,-0.823,78.369,-97.290,109.985
-0.683,1.254,-0.841,124.084,-139.587,70.618
-0.662,1.314,-0.776,171.814,-160.400,16.785
-0.604,0.936,-0.589,215.210,-175.415,-39.856
-0.567,0.633,-0.569,248.047,-187.378,-78.369
-0.584,0.388,-0.589,253.601,-229.248,-62.744
-0.652,0.307,-0.531,221.130,-265.503,-21.606
-0.566,0.479,-0.384,172.913,-308.105,22.522
-0.538,0.703,-0.142,107.971,-378.601,71.838
-0.523,0.911,0.146,120.300,-384.949,65.430
-0.454,1.126,0.582,135.925,-367.859,41.199
-0.272,1.201,0.557,146.545,-330.749,5.615
-0.210,1.233,0.444,158.203,-264.954,-81.665
-0.487,0.800,0.683,217.651,-247.742,-114.990
-0.412,0.647,0.744,227.783,-222.168,-119.568
-0.285,0.601,0.586,115.906,-167.847,-76.172
-0.158,0.575,0.318,51.208,-173.706,-54.687
-0.140,0.761,0.237,-6.531,-206.787,-30.579
-0.214,1.143,0.595,-53.040,-246.948,-7.263
-0.282,1.466,1.094,-23.315,-259.338,-31.189
-0.278,1.213,1.614,15.076,-220.276,-70.618
-0.231,1.010,1.547,-5.066,-174.255,-93.262
-0.187,0.979,1.458,-129.089,-119.629,-82.458
-0.114,1.105,1.440,-152.588,-107.056,-73.181
-0.137,1.197,1.511,-144.592,-93.628,-65.735
-0.197,1.306,1.563,-133.972,-71.838,-63.477
-0.214,1.340,1.517,-146.423,-6.958,-94.604
-0.075,1.043,1.182,-164.673,15.625,-115.967
-0.025,0.865,1.105,-197.998,23.010,-126.953
-0.028,0.783,1.135,-270.996,33.569,-122.620
-0.100,0.845,1.196,-275.208,56.396,-123.901
-0.090,0.898,1.099,-243.408,89.661,-134.888
-0.017,0.879,0.948,-85.999,149.048,-177.612
0.028,0.786,0.832,-19.287,165.649,-195.251
0.123,0.547,0.746,4.333,177.795,-204.712
0.243,0.419,0.701,1.465,191.101,-204.529
0.297,0.269,0.615,10.254,224.792,-156.677
0.121,0.233,0.473,8.606,238.525,-108.826
0.045,0.444,0.471,0.793,252.319,-62.073
0.030,0.647,0.435,-17.578,302.368,-19.348
0.016,0.736,0.257,-41.626,330.261,-12.817
-0.136,0.841,-0.344,-56.152,344.971,-4.456
-0.218,0.953,-0.531,-44.250,341.431,1.648
-0.266,1.023,-0.554,1.343,296.692,-13.184
-0.357,0.854,-0.336,8.667,279.541,-23.132
-0.475,0.811,-0.319,20.569,280.640,-20.935
-0.672,0.934,-0.434,172.729,321.167,14.587
-0.812,1.179,-0.588,256.104,330.383,24.048
-0.760,1.209,-0.716,275.085,320.129,16.052
-0.848,1.029,-0.607,274.414,302.124,5.737
-0.932,0.914,-0.394,254.333,299.072,33.142
-1.074,0.891,-0.219,197.998,320.618,66.345
-1.194,1.015,-0.595,161.621,347.778,101.013
-1.087,1.338,-1.426,318.726,315.796,123.291
-0.899,1.446,-1.913,272.766,193.909,103.088
-0.870,1.102,-0.735,82.581,81.726,103.027
-0.873,1.200,-0.362,-57.434,44.800,118.652
-0.880,1.348,-0.428,-55.603,92.285,119.446
-0.810,1.380,-0.906,-59.570,90.576,102.295
-0.765,1.318,-0.860,-93.323,61.218,85.510
-0.724,1.277,-0.709,-129.944,17.578,61.157
-0.685,1.253,-0.610,-108.337,20.264,49.316
-0.678,1.236,-0.738,-90.149,26.306,36.499
-0.692,1.256,-0.838,-89.294,23.499,22.705
-0.644,1.256,-0.811,-53.467,-10.193,-10.376
-0.559,1.212,-0.553,1.892,-23.743,-22.705
-0.536,1.302,-0.484,37.476,-33.997,-30.823
-0.509,1.445,-0.462,-0.305,-58.533,-62.683
-0.495,1.566,-0.438,-24.841,-70.557,-92.407
-0.547,1.412,-0.379,-25.940,-78.552,-126.526
-0.572,1.163,-0.378,-18.982,-84.229,-156.006
-0.543,0.951,-0.361,-58.289,-102.905,-176.025
-0.404,0.999,-0.207,-88.623,-108.948,-167.725
-0.382,1.177,-0.189,-88.318,-104.492,-160.156
-0.374,1.276,-0.267,-25.635,-83.618,-179.687
-0.357,1.254,-0.384,-27.710,-85.266,-197.144
-0.349,1.040,-0.521,-55.115,-96.008,-208.130
-0.319,0.919,-0.450,-75.928,-110.901,-211.243
-0.291,0.714,-0.287,-54.138,-128.601,-199.158
-0.148,0.307,-0.012,-44.067,-123.169,-176.819
-0.056,0.370,0.001,-53.467,-111.511,-144.653
-0.023,0.550,-0.058,-73.730,-92.224,-105.652
-0.010,0.652,-0.118,-36.743,-93.750,-112.488
0.061,0.561,0.063,14.832,-101.318,-126.709
0.084,0.418,0.204,63.049,-105.164,-142.395
0.102,0.173,0.309,86.731,-97.595,-159.790
0.173,-0.392,0.588,54.016,-91.736,-146.973
0.191,-0.554,0.752,27.222,-80.017,-115.662
0.197,-0.585,0.803,32.104,-36.621,-27.222
0.203,-0.551,0.753,46.387,-19.775,13.245
0.182,-0.379,0.766,59.143,-6.653,47.119
0.127,-0.301,0.778,65.308,10.620,72.754
0.098,-0.278,0.737,68.176,54.138,121.948
-0.042,-0.204,0.621,71.777,72.754,157.776
-0.140,-0.127,0.544,63.782,89.539,196.838
-0.241,0.013,0.522,31.311,117.065,270.081
-0.351,0.227,0.496,26.428,134.338,300.415
-0.589,0.839,0.108,20.020,149.414,323.791
-0.661,1.151,-0.137,7.568,153.137,339.294
-0.689,1.455,-0.288,-10.437,131.348,337.524
-0.689,1.825,-0.511,-1.038,119.873,317.017
-0.664,1.857,-0.548,12.695,112.366,297.852
-0.674,1.979,-0.629,26.184,119.446,272.339
-0.668,2.121,-0.865,-3.174,98.450,230.408
-0.714,1.700,-0.809,-54.382,57.312,170.776
-0.772,1.114,-0.652,-105.164,27.893,120.972
-0.866,0.637,-0.541,-144.714,33.508,139.832
-0.994,0.751,-0.412,-116.455,54.504,196.716
-1.020,1.182,-0.522,-70.068,83.740,254.395
-1.068,1.599,-0.849,-32.104,137.695,284.912
-1.143,1.917,-1.352,-30.151,131.409,243.530
-1.114,2.189,-1.971,1.831,84.717,173.279
