aX, aY, aZ, gX, gY, gZ
-0.361,1.137,-0.575,-40.894,55.969,-36.621
-0.345,1.137,-0.588,-36.865,50.781,-48.218
-0.318,1.102,-0.627,-34.546,48.889,-55.420
-0.305,1.093,-0.661,-34.058,46.570,-62.378
-0.294,1.122,-0.672,-38.330,38.330,-77.332
-0.302,1.153,-0.681,-39.612,36.377,-88.440
-0.396,1.007,-0.812,-38.025,35.278,-99.121
-0.408,0.863,-0.892,-34.607,31.372,-103.455
-0.376,0.773,-0.937,-28.137,11.780,-91.187
-0.263,0.797,-0.855,-28.259,0.244,-83.679
-0.212,0.868,-0.779,-29.541,-8.057,-79.773
-0.172,0.927,-0.723,-26.001,-14.893,-84.900
-0.141,0.964,-0.685,-22.461,-15.869,-91.919
-0.163,0.829,-0.702,-18.860,-15.442,-99.548
-0.187,0.673,-0.770,-16.541,-14.954,-102.905
-0.186,0.561,-0.824,-20.386,-24.658,-87.280
-0.119,0.578,-0.772,-24.597,-32.715,-74.524
-0.072,0.686,-0.698,-27.466,-39.856,-64.270
-0.016,0.777,-0.602,-23.376,-46.875,-62.622
0.014,0.784,-0.521,-16.357,-43.335,-64.453
0.001,0.722,-0.536,-7.263,-37.781,-71.167
0.002,0.504,-0.572,2.991,-33.447,-81.116
0.001,0.402,-0.619,7.446,-32.288,-56.274
0.017,0.445,-0.708,4.333,-36.072,-40.894
0.029,0.431,-0.721,1.160,-42.297,-30.457
0.059,0.489,-0.677,-13.794,-57.556,-9.399
0.092,0.592,-0.578,-17.944,-61.646,-4.761
0.127,0.715,-0.383,-14.282,-60.974,-4.456
0.120,0.720,-0.368,-5.432,-55.664,-6.348
0.106,0.688,-0.421,14.954,-41.626,-10.620
0.102,0.669,-0.554,20.325,-38.879,-9.094
0.111,0.697,-0.617,22.095,-38.574,-6.775
0.128,0.732,-0.635,17.395,-47.058,-3.662
0.146,0.766,-0.600,13.367,-51.941,-3.662
0.170,0.766,-0.471,10.254,-54.260,-4.822
0.178,0.738,-0.400,8.301,-53.955,-5.859
0.181,0.699,-0.340,9.155,-46.082,-3.784
0.180,0.653,-0.285,11.169,-40.161,0.000
0.183,0.684,-0.286,13.855,-35.339,5.249
0.188,0.734,-0.287,19.348,-30.212,12.512
0.196,0.786,-0.279,18.555,-28.381,13.367
0.212,0.828,-0.236,17.761,-26.794,13.062
0.217,0.811,-0.204,18.005,-24.475,12.207
0.219,0.798,-0.202,18.372,-15.564,13.184
0.231,0.850,-0.240,18.127,-12.146,14.160
0.231,0.873,-0.278,18.433,-9.277,13.428
0.231,0.869,-0.330,18.494,-7.629,10.071
0.235,0.852,-0.357,15.686,-9.705,10.376
0.261,0.827,-0.339,12.268,-10.681,11.719
0.272,0.838,-0.346,9.583,-9.827,13.367
0.278,0.860,-0.363,11.475,-8.728,15.015
0.287,0.899,-0.357,13.306,-9.155,14.587
0.291,0.907,-0.355,12.756,-8.545,13.428
0.288,0.900,-0.359,4.944,-7.446,10.620
0.284,0.892,-0.357,2.686,-7.019,9.949
0.273,0.884,-0.350,2.014,-5.554,9.277
0.264,0.885,-0.355,2.136,-3.845,9.033
0.253,0.894,-0.349,8.179,-2.502,10.315
0.229,0.919,-0.348,11.780,-1.282,10.925
0.226,0.943,-0.349,13.672,0.000,11.414
0.226,0.973,-0.348,13.733,1.709,10.071
0.220,0.990,-0.350,13.611,2.502,7.812
0.202,1.011,-0.392,12.146,2.808,5.432
0.198,1.032,-0.411,9.094,2.014,2.991
0.194,1.040,-0.417,0.916,-1.892,-3.235
0.188,0.992,-0.395,-2.380,-3.906,-5.981
0.190,0.954,-0.368,-4.639,-5.615,-7.629
0.189,0.919,-0.354,-5.737,-4.089,-8.057
0.187,0.887,-0.364,-5.249,-2.197,-7.324
0.185,0.862,-0.404,-5.737,-1.526,-5.981
0.185,0.870,-0.402,-7.568,-2.258,-4.395
0.187,0.886,-0.394,-7.690,-3.662,-2.502
0.183,0.876,-0.403,-4.211,-3.418,-2.869
0.173,0.856,-0.430,-1.709,-2.930,-2.930
0.165,0.835,-0.478,-2.014,-3.540,-1.160
0.165,0.820,-0.517,-7.874,-7.324,0.977
0.182,0.840,-0.502,-14.709,-12.085,3.052
0.190,0.857,-0.469,-18.127,-15.625,3.601
0.194,0.867,-0.451,-13.550,-17.761,0.854
0.185,0.808,-0.495,-9.277,-18.066,-0.854
0.171,0.743,-0.544,-8.240,-19.165,-0.854
0.163,0.688,-0.588,-20.752,-27.100,7.812
0.169,0.668,-0.584,-29.480,-33.875,14.709
0.187,0.672,-0.432,-34.363,-38.330,20.691
0.180,0.638,-0.375,-33.875,-38.208,25.513
0.154,0.563,-0.360,-21.240,-31.006,38.086
0.048,0.296,-0.500,-14.038,-28.809,49.622
-0.018,0.116,-0.632,-10.620,-32.410,66.467
-0.060,0.006,-0.697,-30.029,-65.186,121.399
-0.067,0.092,-0.612,-42.114,-82.947,151.184
0.023,0.664,-0.136,-43.457,-89.905,168.640
0.070,0.856,0.065,-33.997,-82.947,169.434
0.089,0.928,0.145,-3.113,-41.809,148.376
0.012,0.901,-0.059,9.338,-22.400,137.512
-0.038,0.831,-0.196,18.982,-14.038,127.686
-0.077,0.762,-0.253,21.484,-18.555,122.437
-0.111,0.741,-0.286,14.954,-19.165,125.305
-0.121,0.835,-0.259,2.991,-20.325,127.075
-0.120,0.898,-0.202,-10.925,-20.203,127.441
-0.131,0.931,-0.156,-27.405,-11.963,125.854
-0.144,0.952,-0.028,-33.630,-4.578,127.319
-0.162,0.970,0.030,-38.025,5.798,128.784
-0.196,0.968,0.069,-40.588,31.067,125.244
-0.239,0.939,0.087,-40.039,44.800,123.291
-0.321,0.896,-0.012,-38.513,57.861,122.559
-0.345,0.913,-0.126,-35.950,67.017,121.704
-0.363,0.944,-0.213,-42.725,71.716,114.197
-0.395,1.019,-0.234,-53.589,72.998,107.971
-0.412,1.040,-0.174,-65.552,76.660,100.769
-0.427,1.065,-0.100,-83.740,95.459,84.839
-0.454,1.130,0.007,-86.487,109.619,74.097
-0.481,1.150,-0.041,-82.092,124.329,60.974
-0.531,1.149,-0.171,-70.862,136.963,46.265
-0.589,1.111,-0.362,-50.049,152.344,16.174
-0.665,0.985,-0.807,-48.706,150.085,4.639
-0.684,0.941,-0.887,-56.763,137.268,-3.479
-0.682,0.960,-0.834,-86.548,99.365,-12.878
-0.669,1.059,-0.518,-94.788,87.280,-20.508
-0.670,1.109,-0.378,-96.985,84.656,-31.250
-0.684,1.153,-0.320,-87.463,99.243,-59.143
-0.704,1.182,-0.342,-78.613,109.131,-73.792
-0.767,1.139,-0.601,-66.467,117.615,-87.341
-0.805,1.026,-0.787,-52.002,121.094,-98.511
-0.815,0.891,-0.924,-43.030,104.004,-104.797
-0.756,0.810,-0.952,-53.040,89.844,-100.830
-0.720,0.854,-0.909,-63.782,77.515,-98.450
-0.684,0.872,-0.812,-79.590,51.270,-107.666
-0.657,0.881,-0.713,-79.407,46.753,-112.976
-0.630,0.954,-0.686,-77.148,44.861,-117.737
-0.637,0.949,-0.629,-71.350,42.358,-122.498
-0.669,0.906,-0.623,-44.128,49.255,-128.479
-0.705,0.726,-0.792,-33.081,51.880,-128.967
-0.686,0.650,-0.883,-26.245,48.828,-125.305
-0.656,0.618,-0.938,-27.527,26.306,-109.314
-0.607,0.635,-0.930,-36.560,12.085,-101.929
-0.486,0.802,-0.819,-47.485,0.916,-97.961
-0.444,0.864,-0.745,-54.199,-7.751,-99.243
-0.423,0.881,-0.668,-49.622,-16.968,-109.680
-0.421,0.764,-0.602,-42.114,-15.442,-114.502
-0.418,0.653,-0.637,-32.959,-12.024,-116.394
-0.402,0.572,-0.683,-29.968,-12.207,-108.215
-0.374,0.543,-0.726,-35.889,-16.785,-101.318
-0.300,0.609,-0.737,-40.100,-22.400,-95.276
-0.261,0.666,-0.726,-41.565,-27.283,-91.858
-0.237,0.708,-0.724,-36.316,-32.104,-94.116
-0.238,0.679,-0.794,-28.687,-33.203,-96.741
-0.226,0.634,-0.802,-20.508,-36.255,-96.985
-0.202,0.598,-0.794,-10.681,-41.077,-90.149
-0.182,0.564,-0.819,-8.545,-41.565,-85.266
-0.138,0.539,-0.922,-7.996,-45.166,-79.651
-0.111,0.574,-0.919,-10.254,-52.124,-74.036
-0.086,0.627,-0.895,-20.264,-64.819,-70.251
-0.069,0.691,-0.864,-22.827,-69.458,-72.205
-0.078,0.665,-0.848,-21.667,-73.914,-74.463
-0.082,0.605,-0.826,-8.728,-80.017,-72.571
-0.082,0.538,-0.825,-5.127,-81.909,-67.810
-0.051,0.461,-0.788,-4.272,-82.764,-59.998
-0.038,0.522,-0.789,-5.249,-82.642,-49.744
0.006,0.547,-0.746,-1.953,-83.923,-48.340
0.030,0.549,-0.767,-4.028,-86.365,-42.664
0.052,0.638,-0.691,-8.667,-93.750,-33.875
0.059,0.605,-0.668,-0.916,-93.994,-35.461
0.056,0.523,-0.708,-0.977,-95.276,-32.532
0.076,0.495,-0.653,-3.418,-99.426,-25.757
0.089,0.497,-0.630,-4.456,-101.318,-19.409
0.096,0.479,-0.638,-4.395,-101.379,-9.460
0.121,0.447,-0.600,-5.554,-103.577,-3.357
0.137,0.464,-0.560,-6.836,-104.492,3.052
0.152,0.505,-0.521,-4.456,-101.196,13.306
0.165,0.551,-0.478,-0.977,-98.083,15.869
0.190,0.563,-0.420,3.235,-94.421,17.151
0.199,0.531,-0.396,7.202,-91.248,18.921
0.203,0.497,-0.377,11.963,-85.266,26.245
0.218,0.487,-0.379,11.353,-82.153,31.982
0.233,0.535,-0.355,8.789,-80.688,38.391
0.248,0.591,-0.302,6.470,-77.209,46.021
0.255,0.619,-0.259,9.338,-72.144,47.241
0.252,0.584,-0.243,12.878,-66.895,49.561
0.245,0.551,-0.225,15.686,-62.561,54.138
0.241,0.535,-0.235,16.235,-54.260,68.787
0.230,0.549,-0.297,15.076,-52.673,76.782
0.216,0.552,-0.289,12.329,-52.734,84.656
0.205,0.568,-0.259,-0.916,-52.246,100.891
0.196,0.596,-0.218,-4.822,-51.941,108.215
0.188,0.692,-0.089,-5.310,-50.598,114.502
0.178,0.715,-0.060,-2.441,-46.143,119.019
0.160,0.701,-0.068,4.028,-31.555,127.319
0.107,0.653,-0.168,2.380,-25.940,133.179
0.081,0.662,-0.205,-1.465,-23.560,140.320
0.063,0.696,-0.198,-6.836,-23.682,154.175
0.056,0.754,-0.160,-9.033,-21.240,158.142
0.041,0.906,-0.076,-10.132,-15.991,158.936
0.034,0.974,-0.048,-10.193,-8.667,157.349
0.026,1.056,-0.045,-14.099,8.850,148.193
-0.016,1.082,-0.123,-13.245,17.090,139.526
-0.044,1.013,-0.161,-12.085,23.499,130.859
-0.059,0.961,-0.180,-15.625,33.386,121.521
-0.076,0.930,-0.204,-18.860,36.987,118.652
-0.100,0.933,-0.227,-24.719,39.307,115.723
-0.121,1.001,-0.222,-32.104,41.016,114.807
-0.150,1.059,-0.192,-39.307,48.706,105.713
-0.224,1.019,-0.296,-39.978,57.373,97.839
-0.251,1.024,-0.354,-41.565,62.622,93.079
-0.276,1.018,-0.386,-46.448,66.040,83.496
-0.310,0.984,-0.421,-50.110,65.735,79.407
-0.367,1.004,-0.360,-55.115,63.721,76.111
-0.393,1.015,-0.314,-57.312,64.636,70.618
-0.416,0.997,-0.297,-53.101,74.402,59.082
-0.432,0.997,-0.324,-49.194,79.773,55.054
-0.433,1.003,-0.358,-44.800,84.351,50.110
-0.444,0.995,-0.386,-43.091,88.745,38.330
-0.468,0.952,-0.412,-45.959,90.088,33.813
-0.490,0.885,-0.450,-49.377,90.515,31.372
-0.487,0.924,-0.416,-52.734,89.966,29.175
-0.496,0.982,-0.370,-53.833,94.238,16.724
-0.556,1.011,-0.402,-49.377,99.365,6.897
-0.586,0.970,-0.474,-43.945,103.638,-2.319
-0.596,0.927,-0.533,-39.429,103.882,-13.000
-0.597,0.905,-0.558,-38.879,101.746,-16.724
-0.612,0.852,-0.657,-37.659,99.426,-20.752
-0.623,0.833,-0.723,-38.086,95.093,-23.926
-0.638,0.843,-0.763,-48.340,80.505,-28.992
-0.645,0.884,-0.758,-53.650,72.083,-32.410
-0.632,0.914,-0.710,-57.556,64.575,-35.950
-0.616,0.946,-0.661,-58.655,57.556,-46.875
-0.604,0.963,-0.623,-58.167,55.481,-54.443
-0.591,0.972,-0.576,-56.763,54.932,-62.805
-0.610,0.930,-0.644,-53.406,56.946,-71.533
-0.632,0.840,-0.723,-47.913,53.894,-81.177
-0.614,0.720,-0.789,-48.950,48.157,-79.224
-0.587,0.738,-0.751,-51.575,41.809,-76.843
-0.567,0.787,-0.702,-53.894,33.997,-79.712
-0.551,0.841,-0.684,-49.438,31.677,-84.778
-0.544,0.892,-0.715,-43.091,28.870,-91.125
-0.552,0.836,-0.743,-37.292,26.245,-97.900
-0.548,0.758,-0.775,-33.386,20.996,-103.027
-1.659,1.072,-1.753,-17.944,309.998,38.818
-2.474,-0.057,-3.472,-57.190,328.552,5.798
-2.992,-0.854,-4.000,107.483,-7.385,126.221
-3.224,-0.573,-3.770,79.407,-371.155,249.329
-3.167,0.331,-2.600,-111.511,-656.311,381.042
-2.917,2.005,-0.991,-545.776,-718.872,589.844
-2.358,3.555,0.702,-557.556,-648.682,555.542
-0.818,4.000,3.073,-441.101,-595.337,440.186
-0.192,3.719,3.749,-288.940,-545.959,304.321
0.231,3.303,4.000,-7.996,-322.510,61.951
0.287,2.269,3.146,152.832,-135.071,-44.067
0.087,1.760,1.910,310.181,33.569,-121.643
-0.092,1.327,0.818,402.161,157.227,-162.659
-0.171,1.005,0.084,323.425,148.804,-135.620
-0.049,0.780,-0.370,224.365,128.174,-88.074
-0.058,1.046,-0.502,145.020,113.831,-31.555
-0.121,1.383,-0.732,44.678,79.224,10.925
-0.189,1.537,-0.796,10.132,48.340,-16.418
-0.171,1.376,-0.706,-21.729,23.865,-55.603
-0.158,1.177,-0.656,-29.175,8.362,-106.262
-0.173,1.034,-0.648,-8.484,10.681,-110.107
-0.138,0.745,-0.503,1.465,20.325,-105.041
-0.127,0.629,-0.541,-7.324,38.879,-90.454
-0.121,0.633,-0.706,-75.684,47.302,-53.406
-0.126,0.695,-0.693,-111.206,28.198,-42.603
-0.129,0.712,-0.681,-129.944,17.334,-33.630
-0.126,0.740,-0.739,-104.309,15.747,-18.982
-0.118,0.725,-0.736,-70.068,13.000,-13.855
-0.139,0.712,-0.648,-48.279,13.916,-4.700
-0.156,0.808,-0.695,-48.645,16.724,4.700
-0.162,0.868,-0.737,-63.293,-0.305,-1.709
-0.165,0.742,-0.616,-61.462,-16.296,-9.399
-0.136,0.681,-0.544,-56.030,-25.269,-12.207
-0.110,0.641,-0.436,-30.823,-19.592,-3.357
-0.107,0.700,-0.332,-20.142,-3.784,0.366
-0.123,0.856,-0.569,-14.221,9.521,-4.517
-0.136,0.863,-0.748,-15.198,2.563,-8.606
-0.133,0.920,-0.727,-26.917,-48.950,-12.146
-0.096,0.802,-0.516,-28.442,-54.749,-22.522
-0.085,0.650,-0.539,-31.372,-48.157,-28.015
-0.084,0.607,-0.573,-53.406,-44.495,-7.446
-0.083,0.676,-0.564,-56.946,-47.424,1.160
-0.063,0.813,-0.615,-51.880,-50.476,1.038
-0.049,0.799,-0.656,-43.335,-56.030,-5.005
-0.043,0.739,-0.674,-19.897,-68.787,-14.038
-0.044,0.663,-0.728,-11.353,-73.181,-11.475
-0.035,0.695,-0.716,-9.033,-78.369,-6.409
-0.021,0.709,-0.674,-13.062,-84.229,-2.869
-0.005,0.678,-0.645,-15.503,-83.496,-1.404
0.028,0.687,-0.602,-15.259,-82.031,2.747
0.044,0.735,-0.572,-12.146,-81.421,6.409
0.065,0.766,-0.536,-4.028,-81.543,6.226
0.075,0.735,-0.550,0.061,-78.064,4.578
0.065,0.705,-0.603,2.686,-74.707,4.456
0.056,0.698,-0.628,5.371,-77.332,9.766
0.054,0.727,-0.645,5.066,-78.979,12.573
0.092,0.807,-0.666,3.967,-81.543,13.672
0.111,0.817,-0.606,3.906,-84.534,13.855
0.120,0.799,-0.545,6.592,-81.299,13.794
0.125,0.691,-0.507,6.226,-77.637,15.076
0.134,0.675,-0.502,3.906,-75.012,18.372
0.139,0.676,-0.482,3.601,-74.402,25.085
0.136,0.687,-0.464,7.812,-74.158,27.466
0.137,0.739,-0.477,11.169,-74.402,28.931
0.142,0.731,-0.444,13.184,-77.026,29.053
0.149,0.709,-0.357,16.479,-80.688,31.616
0.156,0.703,-0.319,13.062,-73.975,33.569
0.141,0.674,-0.392,6.714,-66.101,34.729
0.122,0.637,-0.464,-6.104,-62.317,41.931
0.120,0.653,-0.472,-7.568,-66.162,48.889
0.138,0.720,-0.396,-5.249,-70.374,54.871
0.157,0.793,-0.292,-0.610,-71.411,57.007
0.167,0.827,-0.225,11.230,-57.434,49.988
0.145,0.704,-0.228,16.724,-48.706,46.570
0.132,0.629,-0.294,20.020,-41.016,47.363
0.124,0.589,-0.357,15.869,-35.767,59.814
0.122,0.612,-0.322,10.620,-37.903,67.383
0.127,0.637,-0.245,9.338,-39.917,73.303
0.130,0.649,-0.176,19.714,-35.706,79.773
0.127,0.655,-0.146,22.583,-29.236,83.130
0.102,0.685,-0.176,21.362,-22.888,87.891
0.088,0.719,-0.169,19.592,-18.433,93.262
0.076,0.747,-0.133,21.667,-9.949,101.013
0.048,0.832,-0.111,20.630,-2.625,104.370
0.034,0.947,-0.183,16.479,7.019,106.201
0.014,1.016,-0.281,12.817,14.221,96.619
-0.008,0.997,-0.346,13.184,8.240,91.370
-0.032,0.848,-0.316,10.742,1.404,89.416
-0.040,0.795,-0.249,4.578,-2.136,90.759
-0.036,0.833,-0.180,-11.780,5.798,97.961
-0.069,0.955,-0.151,-13.733,13.184,97.229
-0.095,0.953,-0.202,-10.376,18.250,93.323
-0.119,0.900,-0.235,-4.578,18.982,87.830
-0.141,0.887,-0.202,-8.972,20.935,89.966
-0.194,0.943,-0.216,-15.625,28.137,90.088
-0.223,0.997,-0.267,-20.508,34.851,88.928
-0.239,1.084,-0.285,-20.752,39.246,81.970
-0.267,1.152,-0.343,-20.081,40.894,73.303
-0.290,1.101,-0.371,-20.935,41.443,63.599
-0.308,1.036,-0.371,-24.292,40.161,51.636
-0.319,0.989,-0.347,-24.048,41.443,49.866
-0.334,0.963,-0.303,-22.705,44.189,49.011
-0.337,0.975,-0.272,-20.874,47.424,47.974
-0.345,1.016,-0.244,-20.508,58.350,43.701
-0.383,1.092,-0.308,-20.996,65.125,38.269
-0.409,1.068,-0.379,-20.935,69.580,31.555
-0.431,1.031,-0.438,-25.330,69.397,22.583
-0.447,0.995,-0.469,-29.114,66.833,20.264
-0.468,0.935,-0.453,-32.288,63.477,19.226
-0.472,0.950,-0.406,-35.278,60.242,18.982
-0.475,0.986,-0.368,-35.400,60.974,14.282
-0.484,1.036,-0.373,-32.043,63.904,8.728
-0.486,1.006,-0.398,-28.137,66.162,1.770
-0.487,0.948,-0.421,-25.269,66.162,-8.057
-0.487,0.886,-0.447,-27.588,65.308,-9.399
-0.481,0.832,-0.513,-31.860,63.843,-8.972
-0.478,0.849,-0.539,-36.987,61.401,-8.179
-0.472,0.878,-0.572,-47.791,53.894,-9.644
-0.458,0.918,-0.617,-53.467,47.180,-12.451
-0.453,0.889,-0.569,-58.105,39.063,-16.113
-0.450,0.840,-0.500,-61.157,30.762,-21.301
-0.450,0.786,-0.457,-58.411,31.494,-21.545
-0.447,0.740,-0.446,-53.101,33.386,-20.020
-0.439,0.762,-0.463,-47.485,35.706,-18.066
-0.432,0.781,-0.476,-39.612,40.283,-18.372
-0.436,0.781,-0.474,-36.987,42.603,-20.020
-0.443,0.767,-0.501,-34.363,45.532,-21.973
-0.451,0.763,-0.548,-31.799,48.828,-24.963
-0.455,0.760,-0.606,-31.311,47.241,-26.428
-0.467,0.715,-0.687,-31.738,43.152,-27.222
-0.470,0.703,-0.701,-33.936,37.170,-26.367
-0.467,0.737,-0.673,-42.053,24.231,-23.499
-0.467,0.790,-0.625,-44.434,20.874,-25.330
-0.470,0.785,-0.620,-44.861,19.104,-28.137
-0.475,0.766,-0.629,-39.490,17.517,-32.898
-0.482,0.727,-0.651,-35.034,16.174,-33.508
-0.479,0.724,-0.698,-32.227,13.855,-32.288
-0.470,0.771,-0.715,-31.433,10.620,-31.189
-0.463,0.799,-0.732,-32.104,2.258,-35.034
-0.447,0.750,-0.738,-33.386,-2.380,-38.086
-0.440,0.725,-0.720,-34.851,-6.470,-39.978
-0.436,0.705,-0.697,-32.898,-12.146,-41.382
-0.430,0.699,-0.667,-29.846,-13.550,-41.260
-0.410,0.669,-0.648,-25.879,-13.794,-41.077
-0.398,0.655,-0.658,-22.034,-13.733,-40.039
-0.386,0.671,-0.653,-18.677,-14.160,-36.377
-0.376,0.716,-0.652,-18.127,-13.855,-35.767
-0.373,0.717,-0.669,-17.273,-14.404,-35.706
-0.368,0.703,-0.678,-16.418,-19.897,-34.668
-0.358,0.689,-0.679,-17.639,-22.400,-33.203
-0.339,0.687,-0.657,-19.348,-23.804,-31.738
-0.338,0.682,-0.649,-20.508,-24.353,-30.457
-0.337,0.700,-0.644,-21.057,-24.597,-27.588
-0.329,0.803,-0.665,-20.020,-23.743,-28.259
-0.322,0.803,-0.679,-17.822,-24.109,-31.494
-0.325,0.771,-0.702,-11.780,-27.283,-36.255
-0.317,0.746,-0.717,-7.874,-30.579,-39.001
-0.282,0.616,-0.704,-4.822,-32.349,-41.199
-0.273,0.636,-0.713,-3.174,-33.936,-38.452
-0.267,0.658,-0.705,0.000,-37.354,-35.034
-0.269,0.657,-0.754,0.854,-38.452,-35.278
-0.264,0.679,-0.723,1.587,-41.443,-34.912
-0.256,0.685,-0.686,5.188,-44.861,-36.072
-0.247,0.667,-0.660,9.094,-45.288,-36.438
-0.228,0.611,-0.664,12.268,-45.654,-35.706
-0.217,0.606,-0.687,12.756,-46.265,-33.875
-0.210,0.622,-0.722,9.033,-49.011,-29.846
-0.209,0.654,-0.741,9.277,-52.185,-28.442
-0.207,0.650,-0.706,12.329,-55.603,-27.527
-0.201,0.623,-0.663,22.156,-56.885,-25.513
-0.191,0.608,-0.639,26.184,-54.932,-22.705
-0.166,0.639,-0.616,30.029,-52.856,-19.531
-0.158,0.676,-0.632,33.386,-50.476,-16.968
-0.157,0.700,-0.658,39.673,-48.828,-16.296
-0.154,0.749,-0.701,40.894,-50.232,-16.418
-0.145,0.797,-0.715,39.185,-52.673,-17.151
-0.132,0.807,-0.697,30.212,-61.279,-24.231
-0.119,0.771,-0.643,27.649,-63.416,-27.283
-0.094,0.708,-0.588,28.748,-62.927,-28.442
-0.083,0.713,-0.559,33.569,-62.134,-28.931
-0.072,0.732,-0.522,49.072,-60.181,-31.494
-0.042,0.721,-0.503,55.847,-58.838,-32.715
-0.047,0.727,-0.541,58.533,-58.960,-31.433
-0.039,0.747,-0.569,49.744,-67.383,-28.748
-0.011,0.666,-0.514,40.710,-69.641,-23.010
0.021,0.637,-0.492,28.320,-66.345,-10.376
0.024,0.679,-0.502,19.165,-65.186,-0.427
0.032,0.686,-0.428,13.489,-72.144,6.714
0.087,0.710,-0.241,9.460,-70.313,10.071
0.093,0.703,-0.234,5.066,-64.636,12.634
0.091,0.662,-0.246,-2.502,-54.749,16.907
0.090,0.628,-0.248,-3.357,-50.598,21.851
0.089,0.612,-0.249,-1.709,-46.265,28.076
0.091,0.622,-0.256,1.587,-42.480,34.973
0.095,0.651,-0.278,8.728,-36.621,47.668
0.107,0.816,-0.236,10.681,-34.851,52.185
0.099,0.875,-0.212,8.850,-31.433,53.345
0.081,0.865,-0.225,-7.690,-24.719,46.997
0.064,0.810,-0.255,-16.968,-25.635,44.617
0.062,0.698,-0.299,-25.269,-28.992,45.044
0.070,0.702,-0.261,-32.104,-32.776,48.340
0.071,0.732,-0.235,-34.729,-27.405,55.603
0.063,0.817,-0.245,-32.410,-20.935,57.129
0.069,0.859,-0.242,-29.236,-15.076,57.129
0.068,0.870,-0.238,-19.104,-3.845,54.382
0.052,0.852,-0.257,-13.733,1.038,53.833
0.027,0.774,-0.321,-9.644,4.639,54.565
0.021,0.747,-0.344,-7.446,7.629,57.678
0.020,0.789,-0.356,-11.841,13.123,67.871
0.005,0.918,-0.369,-13.367,15.747,67.383
-0.004,0.930,-0.367,-12.085,17.334,62.744
-0.012,0.916,-0.345,-12.878,18.127,50.964
-0.027,0.889,-0.326,-18.433,20.386,45.654
-0.091,0.852,-0.433,-25.696,21.912,41.016
-0.099,0.870,-0.501,-29.968,16.541,34.546
-0.065,0.821,-0.427,-19.653,0.610,23.682
-0.067,0.762,-0.312,-11.902,15.686,34.668
-0.090,0.830,-0.455,-8.118,35.522,48.706
-0.103,0.918,-0.490,-15.747,37.598,57.861
-0.104,0.986,-0.442,-25.024,39.734,48.523
-0.146,0.898,-0.492,-31.067,45.105,37.231
-0.167,0.855,-0.516,-32.227,46.875,31.860
-0.179,0.874,-0.503,-30.823,44.067,33.081
-0.200,0.912,-0.520,-32.227,45.044,29.602
-0.214,0.903,-0.543,-34.241,45.227,24.719
-0.219,0.893,-0.542,-31.982,41.016,20.447
-0.217,0.897,-0.521,-27.405,40.771,20.325
-0.215,0.909,-0.493,-23.071,42.664,19.104
-0.224,0.895,-0.494,-19.653,45.654,16.602
-0.236,0.874,-0.502,-16.479,51.392,12.024
-0.264,0.852,-0.521,-16.479,53.406,11.292
-0.277,0.859,-0.530,-16.541,55.237,11.169
-0.293,0.856,-0.548,-16.602,57.556,9.155
-0.305,0.853,-0.566,-19.104,57.068,8.301
-0.305,0.893,-0.574,-24.353,56.641,6.531
-0.312,0.916,-0.596,-29.358,57.007,3.662
-0.322,0.937,-0.627,-35.034,56.152,-4.089
-0.340,0.920,-0.707,-37.109,53.406,-8.545
-0.344,0.892,-0.724,-39.490,48.157,-11.475
-0.345,0.871,-0.712,-47.485,35.828,-13.550
-0.344,0.852,-0.671,-48.950,32.349,-14.893
-0.338,0.806,-0.573,-46.753,32.654,-15.625
-0.339,0.819,-0.573,-41.992,36.377,-14.954
-0.346,0.828,-0.597,-33.813,43.091,-17.090
-0.361,0.784,-0.667,-32.898,43.945,-19.287
-0.360,0.774,-0.688,-33.813,42.969,-20.508
-0.359,0.770,-0.690,-36.621,38.635,-23.254
-0.361,0.775,-0.677,-39.001,37.292,-25.818
-0.378,0.764,-0.699,-42.664,36.560,-28.992
-0.385,0.748,-0.723,-46.143,34.790,-31.921
-0.387,0.729,-0.740,-46.265,29.114,-35.400
-0.382,0.681,-0.772,-43.823,26.367,-35.278
-0.377,0.670,-0.761,-40.955,23.254,-33.569
-0.373,0.689,-0.742,-32.654,20.325,-29.907
-0.373,0.727,-0.745,-28.748,20.142,-31.494
-0.378,0.732,-0.780,-25.452,18.921,-34.912
-0.379,0.708,-0.795,-22.705,16.968,-38.086
-0.377,0.689,-0.800,-18.860,12.451,-41.443
-0.379,0.676,-0.807,-17.334,10.498,-42.847
-0.382,0.655,-0.822,-15.625,8.606,-44.556
-0.381,0.631,-0.831,-13.184,1.648,-44.312
-0.369,0.639,-0.821,-12.573,-2.075,-42.908
-0.349,0.692,-0.807,-11.597,-4.272,-43.213
-0.343,0.700,-0.803,-10.071,-6.287,-45.105
-0.334,0.692,-0.789,-6.470,-10.498,-50.537
-0.331,0.620,-0.806,-4.944,-11.169,-52.124
-0.332,0.592,-0.834,-4.089,-12.390,-50.720
-0.323,0.590,-0.840,-5.859,-19.409,-42.908
-0.282,0.643,-0.755,-6.714,-22.644,-40.527
-0.264,0.648,-0.706,-5.981,-23.499,-40.283
-0.252,0.649,-0.678,-3.906,-22.400,-40.649
-0.243,0.658,-0.671,1.953,-18.311,-41.565
-0.247,0.629,-0.744,4.944,-17.029,-42.480
