aX,aY,aZ,gX,gY,gZ
-0.275,0.912,-0.322,-3.723,9.705,-23.804
-0.264,0.896,-0.318,-3.601,8.179,-24.780
-0.257,0.896,-0.310,-1.770,6.165,-25.269
-0.249,0.911,-0.303,0.977,5.920,-26.001
-0.227,0.914,-0.299,4.517,5.371,-26.855
-0.224,0.925,-0.288,8.057,4.456,-26.917
-0.226,0.946,-0.275,13.123,3.906,-27.100
-0.221,0.936,-0.281,13.794,4.150,-28.259
-0.213,0.917,-0.284,11.230,3.967,-28.870
-0.210,0.918,-0.282,8.911,3.601,-28.442
-0.211,0.930,-0.281,13.367,3.784,-29.114
1.600,-4.000,-4.000,189.148,-42.969,-54.199
0.421,-2.896,-3.579,399.536,-236.694,236.328
-0.912,-1.335,-0.908,579.773,-558.044,495.666
-2.186,1.562,4.000,645.264,-420.715,499.451
-2.551,3.404,4.000,676.086,-114.929,458.435
-2.519,4.000,3.242,297.302,203.064,32.166
-1.915,3.048,2.345,-34.973,33.447,-196.228
-0.288,0.180,3.385,-225.037,-84.778,-262.024
0.071,0.260,2.461,-207.336,-16.846,-200.378
0.198,0.829,0.790,48.157,196.289,-93.689
0.467,0.686,-0.840,78.308,180.725,-104.736
0.555,0.406,-0.781,42.175,127.441,-105.835
0.560,0.375,-0.586,-39.001,51.392,-57.800
0.504,0.436,-0.398,-38.818,38.879,-35.828
0.333,0.694,-0.194,-9.949,34.302,-15.686
0.240,0.944,-0.255,15.320,28.870,-1.160
0.175,1.093,-0.303,-17.578,-14.465,-17.212
0.154,0.980,-0.085,-31.494,-42.847,-32.959
0.173,0.929,0.032,-28.259,-62.927,-40.833
0.189,0.909,0.068,0.366,-74.951,-44.983
0.203,0.879,-0.023,35.461,-77.576,-45.837
0.238,0.746,-0.117,78.125,-87.646,-45.349
0.228,0.720,0.020,109.009,-101.929,-42.358
0.211,0.687,0.202,130.188,-119.934,-38.025
0.201,0.570,0.444,147.644,-119.507,-36.255
0.194,0.599,0.439,162.537,-115.601,-32.471
0.194,0.612,0.484,149.963,-115.784,-35.400
0.205,0.557,0.557,144.409,-114.197,-40.283
0.214,0.447,0.571,151.367,-111.389,-42.908
0.203,0.437,0.549,166.565,-110.718,-44.617
0.196,0.401,0.560,179.382,-118.286,-51.086
0.202,0.161,0.858,174.133,-121.582,-51.147
0.198,0.076,1.063,171.753,-117.615,-44.250
